AHNS FC STATE MESSAGES LOG FOR logs/FC_States_Friday-15-10-2010-142953.log
TIME, COMMANDED_ENGINE1, COMMANDED_ENGINE2, COMMANDED_ENGINE3, COMMANDED_ENGINE4, RC_LINK, FC_UPTIME, FC_CPU
1.7298,1072,1488,1504,1520,0,0,0
1.74121,1072,1504,1504,1536,0,0,0
1.75333,1072,1504,1504,1536,0,0,0
1.76398,1072,1504,1504,1536,0,0,0
1.77539,1072,1504,1504,1536,0,0,0
1.78662,1072,1504,1504,1520,0,0,0
1.79788,1072,1504,1504,1520,0,0,0
1.80978,1088,1504,1504,1536,0,0,0
1.82123,1088,1504,1504,1536,0,0,0
1.83191,1072,1504,1504,1536,0,0,0
1.84259,1072,1488,1504,1536,0,0,0
1.85327,1088,1488,1504,1536,0,0,0
1.86395,1088,1504,1504,1536,0,0,0
1.87466,1072,1504,1504,1536,0,0,0
1.88538,1072,1504,1504,1536,0,0,0
1.89603,1072,1504,1504,1536,0,0,0
1.90674,1072,1504,1504,1536,0,0,0
1.91739,1088,1520,1504,1520,0,0,0
1.92813,1088,1488,1504,1520,0,0,0
1.93899,1072,1488,1504,1536,0,0,0
1.94992,1072,1488,1504,1536,0,0,0
1.96121,1072,1504,1504,1536,0,0,0
1.97208,1072,1504,1504,1536,0,0,0
1.98276,1072,1488,1488,1536,0,0,0
1.9938,1072,1488,1488,1536,0,0,0
2.00473,1072,1504,1504,1536,0,0,0
2.01544,1072,1504,1504,1536,0,0,0
2.02634,1088,1504,1504,1536,0,0,0
2.03717,1088,1504,1504,1536,0,0,0
2.04816,1088,1488,1504,1536,0,0,0
2.05911,1088,1488,1504,1536,0,0,0
2.06992,1088,1488,1504,1536,0,0,0
2.08096,1072,1488,1504,1536,0,0,0
2.09161,1072,1504,1504,1536,0,0,0
2.10236,1072,1504,1504,1536,0,0,0
2.11322,1088,1504,1504,1536,0,0,0
2.1239,1088,1504,1504,1536,0,0,0
2.13489,1072,1488,1504,1536,0,0,0
2.14581,1072,1488,1504,1536,0,0,0
2.15671,1072,1504,1504,1536,0,0,0
2.16757,1072,1504,1504,1536,0,0,0
2.17908,1072,1504,1504,1520,0,0,0
2.19,1072,1504,1504,1520,0,0,0
2.20087,1072,1504,1504,1536,0,0,0
2.21176,1072,1504,1504,1536,0,0,0
2.22272,1072,1504,1504,1520,0,0,0
2.23343,1072,1504,1504,1520,0,0,0
2.24423,1072,1504,1504,1520,0,0,0
2.25549,1072,1504,1504,1520,0,0,0
2.26627,1072,1488,1504,1536,0,0,0
2.27777,1072,1488,1504,1536,0,0,0
2.28925,1072,1488,1504,1536,0,0,0
2.30008,1072,1488,1504,1536,0,0,0
2.31091,1072,1504,1504,1536,0,0,0
2.32236,1072,1504,1504,1536,0,0,0
2.33347,1072,1504,1504,1536,0,0,0
2.34421,1088,1504,1504,1536,0,0,0
2.35501,1088,1488,1504,1536,0,0,0
2.3656,1072,1488,1504,1536,0,0,0
2.37631,1072,1488,1504,1536,0,0,0
2.38718,1072,1488,1504,1536,0,0,0
2.39786,1072,1504,1504,1536,0,0,0
2.40912,1072,1504,1504,1536,0,0,0
2.42007,1072,1488,1504,1536,0,0,0
2.431,1072,1488,1504,1536,0,0,0
2.44199,1072,1504,1504,1536,0,0,0
2.45294,1072,1504,1504,1536,0,0,0
2.46439,1072,1488,1504,1536,0,0,0
2.47528,1072,1488,1504,1536,0,0,0
2.48697,1072,1504,1504,1520,0,0,0
2.4978,1072,1504,1504,1520,0,0,0
2.50876,1072,1488,1504,1536,0,0,0
2.51996,1072,1488,1504,1536,0,0,0
2.53097,1072,1504,1504,1536,0,0,0
2.54196,1088,1504,1504,1536,0,0,0
2.55283,1088,1504,1504,1536,0,0,0
2.56397,1088,1504,1504,1536,0,0,0
2.57471,1072,1488,1504,1536,0,0,0
2.58551,1072,1488,1504,1536,0,0,0
2.59665,1072,1488,1504,1536,0,0,0
2.6076,1072,1488,1504,1536,0,0,0
2.61844,1072,1488,1504,1536,0,0,0
2.62949,1072,1488,1504,1536,0,0,0
2.64017,1072,1504,1504,1536,0,0,0
2.65112,1072,1504,1504,1536,0,0,0
2.6619,1088,1504,1504,1536,0,0,0
2.67252,1088,1504,1504,1536,0,0,0
2.68332,1088,1504,1504,1536,0,0,0
2.694,1072,1504,1504,1520,0,0,0
2.70486,1072,1504,1504,1520,0,0,0
2.71576,1072,1504,1504,1536,0,0,0
2.7265,1072,1488,1504,1536,0,0,0
2.73718,1072,1488,1504,1536,0,0,0
2.7478,1072,1488,1504,1536,0,0,0
2.75848,1072,1488,1504,1536,0,0,0
2.76917,1072,1504,1504,1536,0,0,0
2.78012,1072,1504,1504,1536,0,0,0
2.79117,1072,1488,1504,1536,0,0,0
2.80182,1072,1488,1504,1536,0,0,0
2.8128,1072,1488,1504,1536,0,0,0
2.82367,1088,1488,1504,1536,0,0,0
2.83481,1088,1504,1504,1536,0,0,0
2.84604,1072,1504,1504,1520,0,0,0
2.85672,1072,1488,1504,1520,0,0,0
2.86798,1072,1488,1504,1520,0,0,0
2.87891,1072,1488,1504,1520,0,0,0
2.88989,1088,1488,1504,1536,0,0,0
2.90085,1088,1504,1504,1536,0,0,0
2.91171,1072,1504,1504,1520,0,0,0
2.92261,1072,1504,1504,1520,0,0,0
2.93359,1072,1504,1504,1536,0,0,0
2.94446,1072,1504,1504,1536,0,0,0
2.95535,1072,1504,1504,1536,0,0,0
2.96609,1072,1504,1504,1536,0,0,0
2.97702,1072,1504,1504,1536,0,0,0
2.98849,1072,1504,1504,1536,0,0,0
2.99942,1072,1504,1504,1536,0,0,0
3.01044,1072,1504,1504,1536,0,0,0
3.0213,1072,1504,1504,1536,0,0,0
3.0322,1072,1504,1504,1536,0,0,0
3.04306,1072,1504,1504,1536,0,0,0
3.05402,1072,1504,1504,1536,0,0,0
3.06476,1072,1504,1504,1536,0,0,0
3.07574,1072,1504,1504,1536,0,0,0
3.08643,1072,1504,1504,1536,0,0,0
3.09741,1072,1504,1504,1536,0,0,0
3.10834,1088,1504,1504,1536,0,0,0
3.11929,1088,1488,1504,1536,0,0,0
3.13016,1072,1488,1504,1536,0,0,0
3.14081,1072,1488,1504,1536,0,0,0
3.1517,1072,1488,1504,1536,0,0,0
3.16254,1072,1488,1504,1536,0,0,0
3.17334,1072,1504,1520,1520,0,0,0
3.1843,1072,1504,1520,1520,0,0,0
3.19498,1088,1504,1504,1536,0,0,0
3.20618,1088,1504,1504,1536,0,0,0
3.21707,1072,1504,1504,1536,0,0,0
3.228,1072,1504,1504,1536,0,0,0
3.23944,1072,1504,1504,1520,0,0,0
3.25021,1072,1504,1504,1520,0,0,0
3.26163,1072,1504,1504,1536,0,0,0
3.27268,1072,1504,1504,1536,0,0,0
3.2836,1072,1504,1504,1520,0,0,0
3.29446,1072,1504,1504,1520,0,0,0
3.30521,1072,1504,1504,1536,0,0,0
3.3161,1072,1504,1504,1536,0,0,0
3.32846,1088,1504,1504,1536,0,0,0
3.33917,1088,1504,1504,1536,0,0,0
3.35043,1072,1504,1504,1536,0,0,0
3.36133,1072,1504,1504,1536,0,0,0
3.37234,1072,1504,1504,1536,0,0,0
3.38321,1072,1504,1504,1536,0,0,0
3.39471,1088,1504,1504,1536,0,0,0
3.40567,1088,1488,1504,1536,0,0,0
3.41653,1072,1488,1504,1536,0,0,0
3.42719,1072,1504,1504,1536,0,0,0
3.43808,1072,1504,1504,1536,0,0,0
3.44894,1072,1504,1504,1536,0,0,0
3.4599,1072,1504,1504,1536,0,0,0
3.47064,1072,1504,1504,1536,0,0,0
3.48151,1072,1488,1504,1536,0,0,0
3.49222,1072,1488,1504,1536,0,0,0
3.50308,1072,1488,1504,1536,0,0,0
3.51367,1072,1488,1504,1536,0,0,0
3.52438,1072,1504,1504,1520,0,0,0
3.53534,1072,1504,1504,1520,0,0,0
3.54605,1072,1504,1504,1536,0,0,0
3.55676,1072,1504,1504,1536,0,0,0
3.56744,1072,1504,1504,1536,0,0,0
3.57837,1072,1504,1504,1536,0,0,0
3.58923,1072,1504,1504,1536,0,0,0
3.60022,1072,1504,1504,1536,0,0,0
3.61093,1072,1504,1504,1536,0,0,0
3.6218,1072,1504,1504,1536,0,0,0
3.63242,1072,1504,1504,1536,0,0,0
3.64334,1072,1504,1504,1536,0,0,0
3.65399,1072,1504,1504,1536,0,0,0
3.66547,1072,1504,1504,1536,0,0,0
3.67624,1072,1504,1504,1536,0,0,0
3.68704,1072,1504,1504,1536,0,0,0
3.6983,1072,1504,1504,1536,0,0,0
3.7092,1072,1504,1504,1536,0,0,0
3.71994,1072,1488,1504,1536,0,0,0
3.73083,1072,1488,1504,1536,0,0,0
3.74152,1072,1504,1504,1536,0,0,0
3.75223,1072,1504,1504,1536,0,0,0
3.76306,1072,1504,1504,1536,0,0,0
3.77402,1072,1504,1504,1536,0,0,0
3.78467,1072,1504,1504,1536,0,0,0
3.79535,1072,1504,1504,1536,0,0,0
3.80621,1072,1504,1504,1536,0,0,0
3.81714,1072,1504,1504,1536,0,0,0
3.82803,1072,1504,1504,1536,0,0,0
3.83923,1088,1504,1504,1536,0,0,0
3.85034,1088,1504,1504,1536,0,0,0
3.86127,1072,1504,1504,1536,0,0,0
3.87198,1072,1504,1504,1520,0,0,0
3.88269,1088,1504,1504,1520,0,0,0
3.89343,1088,1488,1504,1520,0,0,0
3.90411,1072,1488,1504,1536,0,0,0
3.91507,1072,1488,1504,1536,0,0,0
3.92578,1072,1488,1504,1536,0,0,0
3.93649,1072,1488,1504,1536,0,0,0
3.94742,1072,1488,1504,1536,0,0,0
3.95831,1072,1504,1504,1536,0,0,0
3.96921,1072,1504,1504,1536,0,0,0
3.98019,1072,1488,1504,1536,0,0,0
3.99088,1088,1488,1504,1536,0,0,0
4.00171,1088,1488,1504,1536,0,0,0
4.0126,1072,1488,1504,1536,0,0,0
4.02313,1072,1504,1504,1536,0,0,0
4.03381,1072,1504,1504,1536,0,0,0
4.0444,1072,1488,1504,1536,0,0,0
4.05505,1072,1488,1504,1536,0,0,0
4.06576,1072,1488,1504,1536,0,0,0
4.07651,1072,1504,1504,1536,0,0,0
4.08716,1072,1504,1504,1536,0,0,0
4.09784,1072,1504,1504,1536,0,0,0
4.10858,1072,1504,1504,1536,0,0,0
4.11929,1088,1504,1504,1536,0,0,0
4.13007,1088,1504,1504,1536,0,0,0
4.14059,1072,1504,1504,1536,0,0,0
4.15131,1072,1504,1504,1536,0,0,0
4.16205,1072,1488,1504,1536,0,0,0
4.17319,1072,1488,1504,1536,0,0,0
4.18454,1072,1488,1504,1536,0,0,0
4.19556,1072,1504,1504,1536,0,0,0
4.20636,1072,1504,1504,1536,0,0,0
4.21698,1072,1504,1504,1536,0,0,0
4.22797,1072,1504,1504,1520,0,0,0
4.23865,1072,1504,1504,1520,0,0,0
4.2493,1072,1488,1504,1536,0,0,0
4.25998,1088,1488,1504,1536,0,0,0
4.27069,1088,1488,1504,1536,0,0,0
4.28143,1088,1488,1504,1536,0,0,0
4.29233,1072,1504,1504,1536,0,0,0
4.30316,1072,1504,1504,1536,0,0,0
4.31387,1072,1504,1504,1520,0,0,0
4.3251,1072,1504,1504,1520,0,0,0
4.33609,1072,1488,1504,1536,0,0,0
4.34705,1072,1488,1504,1536,0,0,0
4.35791,1072,1488,1504,1536,0,0,0
4.3689,1072,1488,1504,1536,0,0,0
4.37985,1072,1488,1504,1536,0,0,0
4.39075,1072,1488,1504,1536,0,0,0
4.4017,1072,1488,1504,1536,0,0,0
4.41257,1072,1488,1504,1536,0,0,0
4.42337,1072,1504,1504,1536,0,0,0
4.43426,1072,1504,1504,1536,0,0,0
4.44519,1072,1504,1504,1536,0,0,0
4.45612,1072,1504,1504,1536,0,0,0
4.46701,1072,1504,1504,1536,0,0,0
4.47791,1088,1504,1504,1536,0,0,0
4.48895,1088,1488,1504,1536,0,0,0
4.4996,1072,1488,1504,1536,0,0,0
4.51056,1072,1488,1504,1536,0,0,0
4.52145,1088,1488,1504,1536,0,0,0
4.53214,1088,1488,1504,1536,0,0,0
4.54306,1088,1488,1504,1536,0,0,0
4.55386,1088,1488,1504,1536,0,0,0
4.56479,1088,1488,1504,1536,0,0,0
4.57547,1088,1504,1504,1536,0,0,0
4.58615,1072,1504,1520,1520,0,0,0
4.59686,1072,1504,1520,1520,0,0,0
4.60754,1072,1504,1504,1536,0,0,0
4.61826,1072,1504,1504,1536,0,0,0
4.62894,1072,1504,1504,1536,0,0,0
4.63965,1072,1504,1504,1536,0,0,0
4.65051,1072,1504,1504,1536,0,0,0
4.66147,1072,1504,1504,1536,0,0,0
4.67206,1072,1504,1504,1536,0,0,0
4.68286,1072,1504,1504,1536,0,0,0
4.69357,1072,1504,1504,1536,0,0,0
4.70468,1072,1504,1504,1536,0,0,0
4.71555,1072,1504,1504,1536,0,0,0
4.7262,1072,1504,1504,1536,0,0,0
4.73694,1072,1504,1504,1520,0,0,0
4.74786,1072,1504,1504,1520,0,0,0
4.7587,1072,1504,1504,1536,0,0,0
4.76938,1072,1504,1504,1536,0,0,0
4.78009,1072,1504,1504,1520,0,0,0
4.79096,1072,1504,1504,1520,0,0,0
4.80185,1072,1504,1504,1536,0,0,0
4.81284,1072,1488,1504,1536,0,0,0
4.82373,1072,1488,1504,1536,0,0,0
4.83438,1072,1488,1504,1536,0,0,0
4.84506,1088,1488,1504,1536,0,0,0
4.85605,1088,1488,1504,1536,0,0,0
4.86667,1088,1488,1504,1536,0,0,0
4.87717,1072,1488,1504,1536,0,0,0
4.88806,1072,1488,1504,1536,0,0,0
4.89908,1072,1488,1504,1536,0,0,0
4.90982,1072,1504,1504,1536,0,0,0
4.92053,1072,1504,1504,1536,0,0,0
4.93127,1072,1504,1504,1536,0,0,0
4.94208,1072,1504,1504,1536,0,0,0
4.953,1072,1504,1504,1536,0,0,0
4.96475,1072,1504,1504,1536,0,0,0
4.97601,1072,1504,1504,1520,0,0,0
4.98672,1072,1504,1504,1520,0,0,0
4.99786,1072,1488,1504,1536,0,0,0
5.00885,1072,1488,1504,1536,0,0,0
5.01977,1072,1488,1504,1536,0,0,0
5.03055,1072,1488,1504,1536,0,0,0
5.04123,1072,1488,1504,1536,0,0,0
5.052,1088,1488,1504,1536,0,0,0
5.06277,1088,1488,1504,1536,0,0,0
5.07367,1072,1488,1504,1536,0,0,0
5.08456,1072,1504,1504,1536,0,0,0
5.09546,1072,1504,1504,1536,0,0,0
5.10648,1072,1488,1504,1536,0,0,0
5.11716,1072,1488,1504,1536,0,0,0
5.12787,1072,1504,1504,1536,0,0,0
5.13855,1072,1504,1504,1536,0,0,0
5.14923,1072,1488,1504,1536,0,0,0
5.16013,1088,1488,1504,1536,0,0,0
5.1709,1088,1488,1504,1536,0,0,0
5.18179,1072,1488,1504,1536,0,0,0
5.19272,1072,1488,1504,1536,0,0,0
5.20343,1072,1488,1504,1536,0,0,0
5.21432,1072,1488,1504,1536,0,0,0
5.22501,1072,1488,1504,1536,0,0,0
5.23602,1072,1504,1504,1536,0,0,0
5.24695,1072,1504,1504,1536,0,0,0
5.25794,1072,1504,1504,1536,0,0,0
5.26874,1072,1504,1504,1536,0,0,0
5.27945,1072,1488,1504,1536,0,0,0
5.29037,1072,1488,1504,1536,0,0,0
5.30167,1072,1504,1504,1536,0,0,0
5.31256,1072,1504,1504,1536,0,0,0
5.32327,1072,1504,1504,1536,0,0,0
5.33398,1072,1504,1504,1536,0,0,0
5.34467,1072,1504,1504,1536,0,0,0
5.35544,1072,1504,1504,1536,0,0,0
5.36603,1072,1504,1504,1536,0,0,0
5.37656,1088,1504,1504,1520,0,0,0
5.38767,1088,1504,1504,1520,0,0,0
5.39871,1088,1504,1504,1536,0,0,0
5.41,1088,1504,1504,1536,0,0,0
5.42129,1072,1504,1504,1536,0,0,0
5.43256,1072,1504,1504,1536,0,0,0
5.4437,1072,1504,1504,1536,0,0,0
5.45496,1072,1504,1504,1536,0,0,0
5.46652,1072,1504,1504,1536,0,0,0
5.478,1072,1488,1504,1536,0,0,0
5.49023,1072,1488,1504,1536,0,0,0
5.5014,1072,1504,1504,1536,0,0,0
5.51236,1072,1504,1504,1536,0,0,0
5.52313,1072,1504,1488,1536,0,0,0
5.53403,1072,1504,1488,1536,0,0,0
5.54556,1072,1504,1488,1536,0,0,0
5.55698,1072,1504,1504,1536,0,0,0
5.56845,1072,1504,1504,1536,0,0,0
5.57947,1072,1504,1504,1536,0,0,0
5.59088,1072,1488,1504,1536,0,0,0
5.60263,1072,1488,1504,1536,0,0,0
5.61392,1072,1488,1504,1536,0,0,0
5.62466,1072,1488,1504,1536,0,0,0
5.63605,1072,1504,1488,1536,0,0,0
5.64731,1072,1504,1488,1536,0,0,0
5.65832,1072,1504,1504,1536,0,0,0
5.66937,1072,1504,1504,1536,0,0,0
5.68036,1072,1504,1504,1520,0,0,0
5.69104,1072,1504,1504,1520,0,0,0
5.70206,1072,1504,1504,1536,0,0,0
5.71274,1072,1504,1504,1536,0,0,0
5.7233,1072,1504,1504,1520,0,0,0
5.73398,1072,1504,1504,1520,0,0,0
5.74463,1072,1504,1504,1520,0,0,0
5.75528,1072,1504,1504,1520,0,0,0
5.76605,1072,1488,1504,1520,0,0,0
5.77689,1072,1488,1504,1536,0,0,0
5.78802,1072,1488,1504,1536,0,0,0
5.79892,1088,1488,1504,1536,0,0,0
5.80963,1088,1488,1504,1536,0,0,0
5.82046,1072,1488,1504,1536,0,0,0
5.83121,1072,1504,1504,1536,0,0,0
5.84186,1072,1504,1504,1536,0,0,0
5.85254,1072,1488,1504,1536,0,0,0
5.86334,1072,1488,1488,1536,0,0,0
5.87427,1072,1488,1488,1536,0,0,0
5.88513,1072,1488,1504,1536,0,0,0
5.89603,1072,1504,1504,1536,0,0,0
5.90692,1072,1504,1504,1536,0,0,0
5.91794,1072,1504,1504,1520,0,0,0
5.9288,1072,1504,1504,1520,0,0,0
5.93933,1072,1488,1504,1520,0,0,0
5.95013,1072,1488,1504,1536,0,0,0
5.96078,1072,1504,1504,1536,0,0,0
5.9715,1072,1504,1504,1536,0,0,0
5.98273,1072,1504,1504,1536,0,0,0
5.99368,1072,1504,1504,1536,0,0,0
6.00424,1072,1504,1504,1536,0,0,0
6.01504,1072,1504,1504,1536,0,0,0
6.02597,1072,1504,1504,1536,0,0,0
6.03662,1072,1504,1504,1520,0,0,0
6.04788,1072,1504,1504,1520,0,0,0
6.05881,1072,1504,1488,1520,0,0,0
6.06973,1072,1488,1488,1520,0,0,0
6.08063,1072,1488,1504,1536,0,0,0
6.09152,1072,1488,1504,1536,0,0,0
6.10254,1072,1504,1504,1536,0,0,0
6.11319,1072,1504,1504,1536,0,0,0
6.1239,1088,1504,1504,1536,0,0,0
6.13507,1088,1488,1504,1536,0,0,0
6.14597,1072,1488,1504,1536,0,0,0
6.15765,1072,1488,1504,1536,0,0,0
6.16864,1088,1488,1504,1536,0,0,0
6.17953,1088,1488,1504,1536,0,0,0
6.1908,1072,1488,1504,1536,0,0,0
6.20172,1072,1488,1504,1536,0,0,0
6.21252,1072,1488,1504,1536,0,0,0
6.22397,1072,1488,1504,1536,0,0,0
6.23486,1072,1488,1504,1536,0,0,0
6.24606,1072,1488,1504,1536,0,0,0
6.2576,1072,1504,1504,1536,0,0,0
6.26849,1072,1504,1504,1536,0,0,0
6.27939,1072,1504,1504,1536,0,0,0
6.2905,1072,1504,1504,1536,0,0,0
6.30142,1072,1504,1504,1520,0,0,0
6.31235,1072,1504,1504,1520,0,0,0
6.32333,1072,1504,1504,1520,0,0,0
6.33417,1072,1488,1504,1520,0,0,0
6.34473,1088,1488,1504,1536,0,0,0
6.35541,1088,1488,1504,1536,0,0,0
6.36609,1088,1488,1504,1536,0,0,0
6.3768,1088,1488,1504,1536,0,0,0
6.38742,1088,1488,1504,1536,0,0,0
6.39807,1088,1488,1504,1536,0,0,0
6.40875,1088,1488,1504,1536,0,0,0
6.41956,1088,1504,1504,1536,0,0,0
6.43045,1072,1504,1504,1520,0,0,0
6.44113,1072,1504,1504,1520,0,0,0
6.45178,1072,1504,1504,1520,0,0,0
6.46249,1072,1504,1504,1520,0,0,0
6.47336,1072,1504,1504,1520,0,0,0
6.48413,1072,1504,1504,1520,0,0,0
6.49518,1072,1504,1504,1520,0,0,0
6.50604,1072,1504,1504,1520,0,0,0
6.51672,1072,1504,1504,1520,0,0,0
6.52747,1072,1504,1504,1520,0,0,0
6.53824,1072,1488,1504,1536,0,0,0
6.54916,1072,1488,1504,1536,0,0,0
6.55994,1072,1504,1504,1536,0,0,0
6.57083,1072,1504,1504,1536,0,0,0
6.5817,1072,1504,1504,1536,0,0,0
6.59259,1072,1504,1504,1536,0,0,0
6.60324,1072,1504,1504,1536,0,0,0
6.61398,1088,1504,1504,1536,0,0,0
6.62466,1088,1504,1504,1536,0,0,0
6.6355,1072,1504,1504,1536,0,0,0
6.64618,1072,1504,1504,1536,0,0,0
6.65707,1072,1504,1504,1536,0,0,0
6.66791,1072,1504,1504,1536,0,0,0
6.67859,1072,1504,1504,1536,0,0,0
6.68924,1072,1504,1504,1536,0,0,0
6.69986,1072,1504,1504,1536,0,0,0
6.7106,1072,1504,1504,1536,0,0,0
