AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Friday-15-10-2010-142953.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
2.40912,0,0,-32,0,0,0,0,0,0,0,0,0
2.4201,0,0,-32,0,0,0,0,0,0,0,0,0
2.43103,0,0,-32,0,0,0,0,0,0,0,0,0
2.44199,0,0,-32,0,0,0,0,0,0,0,0,0
2.45294,0,0,-32,0,0,0,0,0,0,0,0,0
2.46439,0,0,-32,0,0,0,0,0,0,0,0,0
2.47528,0,0,-32,0,0,0,0,0,0,0,0,0
2.48697,0,0,-32,0,0,0,0,0,0,0,0,0
2.4978,0,0,-16,0,0,0,0,0,0,0,0,0
2.50876,0,0,-16,0,0,0,0,0,0,0,0,0
2.51996,0,0,-32,0,0,0,0,0,0,0,0,0
2.53097,0,0,-32,0,0,0,0,0,0,0,0,0
2.54196,0,0,-32,0,0,0,0,0,0,0,0,0
2.55282,0,0,-32,0,0,0,0,0,0,0,0,0
2.56396,0,0,-32,0,0,0,0,0,0,0,0,0
2.57471,0,0,-32,0,0,0,0,0,0,0,0,0
2.58554,0,0,-32,0,0,0,0,0,0,0,0,0
2.59665,0,0,-32,0,0,0,0,0,0,0,0,0
2.6076,0,0,-32,0,0,0,0,0,0,0,0,0
2.61844,0,0,-32,0,0,0,0,0,0,0,0,0
2.62952,0,0,-32,0,0,0,0,0,0,0,0,0
2.64017,0,0,-32,0,0,0,0,0,0,0,0,0
2.65112,0,0,-32,0,0,0,0,0,0,0,0,0
2.6619,0,0,-32,0,0,0,0,0,0,0,0,0
2.67251,0,0,-32,0,0,0,0,0,0,0,0,0
2.68332,0,0,-32,0,0,0,0,0,0,0,0,0
2.694,0,0,-16,0,0,0,0,0,0,0,0,0
2.70486,0,0,-16,0,0,0,0,0,0,0,0,0
2.71576,0,0,-16,0,0,0,0,0,0,0,0,0
2.7265,0,0,-32,0,0,0,0,0,0,0,0,0
2.73718,0,0,-32,0,0,0,0,0,0,0,0,0
2.7478,0,0,-32,0,0,0,0,0,0,0,0,0
2.75848,0,0,-32,0,0,0,0,0,0,0,0,0
2.76917,0,0,-32,0,0,0,0,0,0,0,0,0
2.78015,0,0,-32,0,0,0,0,0,0,0,0,0
2.79117,0,0,-32,0,0,0,0,0,0,0,0,0
2.80182,0,0,-32,0,0,0,0,0,0,0,0,0
2.8128,0,0,-32,0,0,0,0,0,0,0,0,0
2.82367,0,0,-32,0,0,0,0,0,0,0,0,0
2.83481,0,0,-32,0,0,0,0,0,0,0,0,0
2.84604,0,0,-16,0,0,0,0,0,0,0,0,0
2.85675,0,0,-16,0,0,0,0,0,0,0,0,0
2.86801,0,0,-16,0,0,0,0,0,0,0,0,0
2.87891,0,0,-16,0,0,0,0,0,0,0,0,0
2.88989,0,0,-32,0,0,0,0,0,0,0,0,0
2.90085,0,0,-32,0,0,0,0,0,0,0,0,0
2.91171,0,0,-16,0,0,0,0,0,0,0,0,0
2.92261,0,0,-16,0,0,0,0,0,0,0,0,0
2.93359,0,0,-32,0,0,0,0,0,0,0,0,0
2.94449,0,0,-32,0,0,0,0,0,0,0,0,0
2.95535,0,0,-32,0,0,0,0,0,0,0,0,0
2.96613,0,0,-32,0,0,0,0,0,0,0,0,0
2.97702,0,0,-32,0,0,0,0,0,0,0,0,0
2.98849,0,0,-32,0,0,0,0,0,0,0,0,0
2.99942,0,0,-32,0,0,0,0,0,0,0,0,0
3.01047,0,0,-32,0,0,0,0,0,0,0,0,0
3.0213,0,0,-32,0,0,0,0,0,0,0,0,0
3.0322,0,0,-32,0,0,0,0,0,0,0,0,0
3.04306,0,0,-32,0,0,0,0,0,0,0,0,0
3.05402,0,0,-32,0,0,0,0,0,0,0,0,0
3.06476,0,0,-32,0,0,0,0,0,0,0,0,0
3.07577,0,0,-32,0,0,0,0,0,0,0,0,0
3.08643,0,0,-32,0,0,0,0,0,0,0,0,0
3.09741,0,0,-32,0,0,0,0,0,0,0,0,0
3.10834,0,0,-32,0,0,0,0,0,0,0,0,0
3.11929,0,0,-32,0,0,0,0,0,0,0,0,0
3.13016,0,0,-32,0,0,0,0,0,0,0,0,0
3.14081,0,0,-32,0,0,0,0,0,0,0,0,0
3.1517,0,0,-32,0,0,0,0,0,0,0,0,0
3.16254,0,0,-32,0,0,0,0,0,0,0,0,0
3.17334,0,0,-16,0,0,0,0,0,0,0,0,0
3.18429,0,0,-16,0,0,0,0,0,0,0,0,0
3.19498,0,0,-16,0,0,0,0,0,0,0,0,0
3.20618,0,0,-32,0,0,0,0,0,0,0,0,0
3.21707,0,0,-32,0,0,0,0,0,0,0,0,0
3.228,0,0,-32,0,0,0,0,0,0,0,0,0
