AHNS STATE MESSAGES LOG FOR logs/Filtered_States_Friday-15-10-2010-142953.log
TIME, F_PHI, F_PHI_DOT, F_THETA, F_THETA_DOT, F_PSI, F_PSI_DOT, F_X, F_X_DOT, F_AX, F_Y, F_Y_DOT, F_AY, F_Z, F_Z_DOT, F_AZ, VOLTAGE
0.410645,0,0,0,0,3.59229,0,0,0,0,0,0,0,0.189815,0,0,11.636
0.421601,0,0,0,0,3.59227,0,0,0,0,0,0,0,0.189815,0,0,11.636
0.432526,0,0,0,0,3.59224,0,0,0,0,0,0,0,0.189815,0,0,11.636
0.443512,0,0,0,0,3.59222,0,0,0,0,0,0,0,0.189815,0,0,11.636
0.454682,0,0,0,0,3.59219,0,0,0,0,0,0,0,0.189815,0,0,11.636
0.465546,0,0,0,0,3.59217,0,0,0,0,0,0,0,0.195498,0.520177,0,11.639
0.476319,0,0,0,0,3.59214,0,0,0,0,0,0,0,0.195498,0,0,11.639
0.48703,0,0,0,0,3.59211,0,0,0,0,0,0,0,0.197983,0.228751,0,11.639
0.497712,0,0,0,0,3.59208,0,0,0,0,0,0,0,0.198404,0.0379181,0,11.633
0.508606,0,0,0,0,3.59205,0,0,0,0,0,0,0,0.199706,0.118154,0,11.639
0.519501,0,0,0,0,3.59202,0,0,0,0,0,0,0,0.199026,-0.0623598,0,11.642
0.530213,0,0,0,0,3.59198,0,0,0,0,0,0,0,0.204065,0.456069,0,11.642
0.541138,0,0,0,0,3.59195,0,0,0,0,0,0,0,0.20875,0.431246,0,11.644
0.552124,0,0,0,0,3.59191,0,0,0,0,0,0,0,0.20875,-2.54054e-15,0,11.644
0.56305,0,0,0,0,3.59187,0,0,0,0,0,0,0,0.20875,-2.51932e-15,0,11.644
0.573975,0,0,0,0,3.59183,0,0,0,0,0,0,0,0.213108,0.397725,0,11.639
0.585267,0,0,0,0,3.5918,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.596161,0,0,0,0,3.59176,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.606842,0,0,0,0,3.59172,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.617615,0,0,0,0,3.59169,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.628632,0,0,0,0,3.59165,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.639435,0,0,0,0,3.59162,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.651093,0,0,0,0,3.59159,0,0,0,0,0,0,0,0.213108,0,0,11.639
0.661988,0,0,0,0,3.59155,0,0,0,0,0,0,0,0.21338,0.024872,0,11.633
0.672821,0,0,0,0,3.59152,0,0,0,0,0,0,0,0.208943,-0.404946,0,11.628
0.683594,0,0,0,0,3.59149,0,0,0,0,0,0,0,0.207617,-0.121376,0,11.631
0.694703,0,0,0,0,3.59145,0,0,0,0,0,0,0,0.207364,-0.0232417,0,11.628
0.705628,0,0,0,0,3.59142,0,0,0,0,0,0,0,0.212799,0.494672,0,11.633
0.716492,0,0,0,0,3.59138,0,0,0,0,0,0,0,0.214073,0,0,11.633
0.727326,0,0,0,0,3.59135,0,0,0,0,0,0,0,0.214073,0,0,11.633
0.738343,0,0,0,0,3.59132,0,0,0,0,0,0,0,0.214073,0,0,11.633
0.74936,0,0,0,0,3.5913,0,0,0,0,0,0,0,0.217148,0.28382,0,11.631
0.760132,0,0,0,0,3.59128,0,0,0,0,0,0,0,0.215247,-0.17492,0,11.631
0.770874,0,0,0,0,3.59127,0,0,0,0,0,0,0,0.21348,-0.161753,0,11.633
0.7818,0,0,0,0,3.59126,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.79242,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.803101,0,0,0,0,3.59124,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.814087,0,0,0,0,3.59124,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.824891,0,0,0,0,3.59123,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.835724,0,0,0,0,3.59122,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.846589,0,0,0,0,3.59122,0,0,0,0,0,0,0,0.21348,0,0,11.633
0.857544,0,0,0,0,3.59121,0,0,0,0,0,0,0,0.211836,-0.150443,0,11.65
0.868683,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.215068,0.29827,0,11.647
0.879364,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.215203,0.0124138,0,11.642
0.890198,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.218199,0.274212,0,11.642
0.901093,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.221895,0.338319,0,11.644
0.911835,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.217772,-0.378431,0,11.644
0.922821,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.220588,0.257021,0,11.644
0.933747,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.224117,0.320304,0,11.647
0.944703,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.224117,0,0,11.647
0.955384,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.224117,0,0,11.647
0.966126,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0.127396,0,11.633
0.977021,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
0.987915,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
0.998597,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
1.00952,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
1.02045,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
1.03122,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
1.04215,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.225509,0,0,11.633
1.05289,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.227783,0.207591,0,11.639
1.06384,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.228008,0.0206673,0,11.642
1.07468,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.232908,0.452226,0,11.639
1.08551,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.230884,-0.186778,0,11.642
1.09622,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.232782,0.173742,0,11.642
1.10715,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.235458,0.243511,0,11.642
1.11804,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.231366,-0.374555,0,11.639
1.12894,0,0,0,0,3.59121,0,0,0,0,0,0,0,0.22756,-0.347351,0,11.644
1.1395,0,0,0,0,3.59121,0,0,0,0,0,0,0,0.22756,-2.56925e-15,0,11.644
1.15045,0,0,0,0,3.59122,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.16147,0,0,0,0,3.59123,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.17236,0,0,0,0,3.59123,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.18307,0,0,0,0,3.59124,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.19397,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.20483,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.22756,0,0,11.644
1.2157,0,0,0,0,3.59126,0,0,0,0,0,0,0,0.227801,0.0219787,0,11.631
1.22669,0,0,0,0,3.59126,0,0,0,0,0,0,0,0.230825,0.27679,0,11.642
1.23718,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.231747,0.0846504,0,11.639
1.24805,0,0,0,0,3.59124,0,0,0,0,0,0,0,0.227915,-0.348801,0,11.639
1.25885,0,0,0,0,3.59122,0,0,0,0,0,0,0,0.224351,-0.326225,0,11.636
1.2702,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.227616,0.295599,0,11.639
1.28092,0,0,0,0,3.59118,0,0,0,0,0,0,0,0.227616,0,0,11.639
1.29181,0,0,0,0,3.59117,0,0,0,0,0,0,0,0.227616,0,0,11.639
1.30274,0,0,0,0,3.59115,0,0,0,0,0,0,0,0.224073,-0.323395,0,11.633
1.31342,0,0,0,0,3.59114,0,0,0,0,0,0,0,0.224558,0.0442624,0,11.639
1.32434,0,0,0,0,3.59113,0,0,0,0,0,0,0,0.220249,-0.394419,0,11.642
1.33591,0,0,0,0,3.59113,0,0,0,0,0,0,0,0.220249,-2.55482e-15,0,11.642
1.3468,0,0,0,0,3.59114,0,0,0,0,0,0,0,0.220249,-2.54032e-15,0,11.642
1.3576,0,0,0,0,3.59114,0,0,0,0,0,0,0,0.220249,-2.54755e-15,0,11.642
1.36859,0,0,0,0,3.59115,0,0,0,0,0,0,0,0.220249,-2.54777e-15,0,11.642
1.37952,0,0,0,0,3.59115,0,0,0,0,0,0,0,0.220249,0,0,11.642
1.39023,0,0,0,0,3.59115,0,0,0,0,0,0,0,0.220249,0,0,11.642
1.40125,0,0,0,0,3.59116,0,0,0,0,0,0,0,0.220249,0,0,11.642
1.41214,0,0,0,0,3.59116,0,0,0,0,0,0,0,0.214351,-0.539807,0,11.636
1.42301,0,0,0,0,3.59117,0,0,0,0,0,0,0,0.215517,0.107262,0,11.636
1.4339,0,0,0,0,3.59117,0,0,0,0,0,0,0,0.217511,0.181486,0,11.636
1.44458,0,0,0,0,3.59118,0,0,0,0,0,0,0,0.219365,0.170193,0,11.639
1.45532,0,0,0,0,3.59119,0,0,0,0,0,0,0,0.219365,0,0,11.639
1.46625,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.219365,0,0,11.639
1.47723,0,0,0,0,3.59121,0,0,0,0,0,0,0,0.215419,-0.364182,0,11.639
1.48898,0,0,0,0,3.59124,0,0,0,0,0,0,0,0.21462,-0.0731688,0,11.631
1.50021,0,0,0,0,3.59126,0,0,0,0,0,0,0,0.214787,0.0153333,0,11.636
1.52179,0,0,0,0,3.59133,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.53235,0,0,0,0,3.59136,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.54297,0,0,0,0,3.59139,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.5535,0,0,0,0,3.59142,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.56439,0,0,0,0,3.59145,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.5752,0,0,0,0,3.59148,0,0,0,0,0,0,0,0.214787,0,0,11.636
1.58588,0,0,0,0,3.59151,0,0,0,0,0,0,0,0.213052,-0.162445,0,11.639
1.59662,0,0,0,0,3.59154,0,0,0,0,0,0,0,0.210528,-0.230993,0,11.642
1.60724,0,0,0,0,3.59157,0,0,0,0,0,0,0,0.209091,-0.131891,0,11.642
1.6181,0,0,0,0,3.59161,0,0,0,0,0,0,0,0.208735,-0.0327093,0,11.642
1.62875,0,0,0,0,3.59165,0,0,0,0,0,0,0,0.208735,-0.0327093,0,11.642
1.64011,0,0,0,0,3.59169,0,0,0,0,0,0,0,0.211203,0.214568,0,11.642
1.65112,0,0,0,0,3.59174,0,0,0,0,0,0,0,0.207829,-0.302916,0,11.639
1.66245,0,0,0,0,3.59179,0,0,0,0,0,0,0,0.206581,-0.110232,0,11.636
1.67374,0,0,0,0,3.59185,0,0,0,0,0,0,0,0.20829,0.150974,0,11.639
1.68503,0,0,0,0,3.5919,0,0,0,0,0,0,0,0.21457,0.560676,0,11.639
1.6965,0,0,0,0,3.59194,0,0,0,0,0,0,0,0.21663,0.182436,0,11.639
1.70758,0,0,0,0,3.59197,0,0,0,0,0,0,0,0.219526,0.259281,0,11.639
1.7186,0,0,0,0,3.59197,0,0,0,0,0,0,0,0.219526,0,0,11.639
1.7298,0,0,0,0,3.59201,0,0,0,0,0,0,0,0.221239,0.163659,0,11.642
1.74118,0,0,0,0,3.59202,0,0,0,0,0,0,0,0.223812,0.225466,0,11.644
1.75333,0,0,0,0,3.59201,0,0,0,0,0,0,0,0.226206,0,0,11.642
1.76401,0,0,0,0,3.59201,0,0,0,0,0,0,0,0.226206,0,0,11.642
1.77539,0,0,0,0,3.59201,0,0,0,0,0,0,0,0.226206,0,0,11.642
1.78665,0,0,0,0,3.592,0,0,0,0,0,0,0,0.226206,0,0,11.642
1.79788,0,0,0,0,3.592,0,0,0,0,0,0,0,0.222761,-0.305869,0,11.642
1.80978,0,0,0,0,3.592,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.82123,0,0,0,0,3.592,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.83191,0,0,0,0,3.592,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.84259,0,0,0,0,3.59199,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.85327,0,0,0,0,3.59199,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.86398,0,0,0,0,3.59199,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.8747,0,0,0,0,3.59198,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.88538,0,0,0,0,3.59198,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.89606,0,0,0,0,3.59198,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.90674,0,0,0,0,3.59198,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.91742,0,0,0,0,3.59197,0,0,0,0,0,0,0,0.222761,0,0,11.642
1.9281,0,0,0,0,3.59197,0,0,0,0,0,0,0,0.217668,-0.464883,0,11.642
1.939,0,0,0,0,3.59197,0,0,0,0,0,0,0,0.217668,-2.5619e-15,0,11.642
1.94995,0,0,0,0,3.59196,0,0,0,0,0,0,0,0.217668,-2.55482e-15,0,11.642
1.96121,0,0,0,0,3.59196,0,0,0,0,0,0,0,0.213841,-0.349282,0,11.642
1.97208,0,0,0,0,3.59196,0,0,0,0,0,0,0,0.213152,-0.0628779,0,11.642
1.98276,0,0,0,0,3.59196,0,0,0,0,0,0,0,0.215312,0.196553,0,11.636
1.9938,0,0,0,0,3.59196,0,0,0,0,0,0,0,0.21732,0.184848,0,11.639
2.00476,0,0,0,0,3.59194,0,0,0,0,0,0,0,0.210717,-0.606,0,11.639
2.01544,0,0,0,0,3.59193,0,0,0,0,0,0,0,0.210717,0,0,11.639
2.02634,0,0,0,0,3.59191,0,0,0,0,0,0,0,0.210717,0,0,11.639
2.03717,0,0,0,0,3.59189,0,0,0,0,0,0,0,0.212137,0.129957,0,11.639
2.04816,0,0,0,0,3.59187,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.05908,0,0,0,0,3.59185,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.06992,0,0,0,0,3.59182,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.08096,0,0,0,0,3.5918,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.09165,0,0,0,0,3.59178,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.10236,0,0,0,0,3.59176,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.11319,0,0,0,0,3.59174,0,0,0,0,0,0,0,0.212137,0,0,11.639
2.1239,0,0,0,0,3.59172,0,0,0,0,0,0,0,0.209678,-0.224502,0,11.639
2.13489,0,0,0,0,3.59169,0,0,0,0,0,0,0,0.20928,-0.0356786,0,11.644
2.14581,0,0,0,0,3.59166,0,0,0,0,0,0,0,0.207931,-0.120836,0,11.642
2.15671,0,0,0,0,3.59162,0,0,0,0,0,0,0,0.209545,0.14822,0,11.639
2.16757,0,0,0,0,3.59158,0,0,0,0,0,0,0,0.208177,-0.125578,0,11.639
2.17841,0,0,0,0,3.59154,0,0,0,0,0,0,0,0.207885,-0.0267652,0,11.642
2.19,0,0,0,0,3.59149,0,0,0,0,0,0,0,0.208523,0.0590571,0,11.636
2.2009,0,0,0,0,3.59145,0,0,0,0,0,0,0,0.208523,-2.55482e-15,0,11.636
2.21176,0,0,0,0,3.5914,0,0,0,0,0,0,0,0.208206,-0.02898,0,11.644
2.22275,0,0,0,0,3.59135,0,0,0,0,0,0,0,0.208206,-2.59104e-15,0,11.644
2.23346,0,0,0,0,3.5913,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.24423,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.25552,0,0,0,0,3.59121,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.26627,0,0,0,0,3.59116,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.27774,0,0,0,0,3.59111,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.28925,0,0,0,0,3.59107,0,0,0,0,0,0,0,0.208206,0,0,11.644
2.30008,0,0,0,0,3.59102,0,0,0,0,0,0,0,0.209802,0.144829,0,11.642
2.31091,0,0,0,0,3.59099,0,0,0,0,0,0,0,0.208416,-0.127589,0,11.647
2.32236,0,0,0,0,3.59097,0,0,0,0,0,0,0,0.209017,0.0549973,0,11.644
2.3335,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.207685,-0.120499,0,11.647
2.34421,0,0,0,0,3.59094,0,0,0,0,0,0,0,0.209317,0.142611,0,11.639
2.35501,0,0,0,0,3.59094,0,0,0,0,0,0,0,0.210835,0.138533,0,11.633
2.3656,0,0,0,0,3.59094,0,0,0,0,0,0,0,0.212247,0.127774,0,11.625
2.37631,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.213559,0.1185,0,11.628
2.38718,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.20911,-0.406092,0,11.631
2.39786,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.202103,-0.632587,0,11.633
2.40912,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.202103,-4.33093e-14,0,11.633
2.42004,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.202103,-2.5619e-15,0,11.633
2.431,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-0.0782037,0,11.636
2.44202,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-2.53336e-15,0,11.636
2.45294,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-2.52621e-15,0,11.636
2.46439,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-2.57664e-15,0,11.636
2.47525,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-2.54032e-15,0,11.636
2.48697,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,-2.56213e-15,0,11.636
2.49783,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,0,0,11.636
2.50876,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,0,0,11.636
2.51999,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,0,0,11.636
2.53101,0,0,0,0,3.59095,0,0,0,0,0,0,0,0.201255,0,0,11.636
2.54196,0,0,0,0,3.59096,0,0,0,0,0,0,0,0.206138,0.453224,0,11.639
2.55286,0,0,0,0,3.59096,0,0,0,0,0,0,0,0.202208,-0.360681,0,11.644
2.56397,0,0,0,0,3.59096,0,0,0,0,0,0,0,0.204223,0.183438,0,11.647
2.57471,0,0,0,0,3.59097,0,0,0,0,0,0,0,0.205118,0.0818636,0,11.642
2.58548,0,0,0,0,3.59097,0,0,0,0,0,0,0,0.203149,-0.1767,0,11.644
2.59662,0,0,0,0,3.59098,0,0,0,0,0,0,0,0.203209,0.00544948,0,11.636
2.60757,0,0,0,0,3.59099,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.61844,0,0,0,0,3.59101,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.62952,0,0,0,0,3.59102,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.64017,0,0,0,0,3.59104,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.65112,0,0,0,0,3.59105,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.6619,0,0,0,0,3.59107,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.67252,0,0,0,0,3.59108,0,0,0,0,0,0,0,0.203209,0,0,11.636
2.68332,0,0,0,0,3.5911,0,0,0,0,0,0,0,0.202284,-0.0848674,0,11.644
2.694,0,0,0,0,3.59111,0,0,0,0,0,0,0,0.202284,0,0,11.644
2.70483,0,0,0,0,3.59112,0,0,0,0,0,0,0,0.202284,0,0,11.644
2.71576,0,0,0,0,3.59113,0,0,0,0,0,0,0,0.201424,-0.0791519,0,11.639
2.7265,0,0,0,0,3.59113,0,0,0,0,0,0,0,0.201605,0.0168793,0,11.639
2.73718,0,0,0,0,3.59114,0,0,0,0,0,0,0,0.200792,-0.0764918,0,11.639
2.7478,0,0,0,0,3.59116,0,0,0,0,0,0,0,0.200037,-0.0691503,0,11.639
2.75848,0,0,0,0,3.59118,0,0,0,0,0,0,0,0.197444,-0.235988,0,11.642
2.7692,0,0,0,0,3.5912,0,0,0,0,0,0,0,0.196923,-0.0478298,0,11.639
2.78009,0,0,0,0,3.59122,0,0,0,0,0,0,0,0.196923,-2.54054e-15,0,11.639
2.79114,0,0,0,0,3.59125,0,0,0,0,0,0,0,0.196923,-2.5476e-15,0,11.639
2.80182,0,0,0,0,3.59127,0,0,0,0,0,0,0,0.196923,-2.56184e-15,0,11.639
2.81281,0,0,0,0,3.59129,0,0,0,0,0,0,0,0.196923,-2.54755e-15,0,11.639
2.82367,0,0,0,0,3.59132,0,0,0,0,0,0,0,0.196923,0,0,11.639
2.83481,0,0,0,0,3.59134,0,0,0,0,0,0,0,0.196923,0,0,11.639
2.84604,0,0,0,0,3.59136,0,0,0,0,0,0,0,0.196923,0,0,11.639
2.85675,0,0,0,0,3.59138,0,0,0,0,0,0,0,0.200219,0.293419,0,11.636
2.86798,0,0,0,0,3.59141,0,0,0,0,0,0,0,0.201393,0.10782,0,11.633
2.87891,0,0,0,0,3.59144,0,0,0,0,0,0,0,0.201576,0.0167002,0,11.633
2.88989,0,0,0,0,3.59146,0,0,0,0,0,0,0,0.206435,0.44733,0,11.631
2.90085,0,0,0,0,3.5915,0,0,0,0,0,0,0,0.207175,0.0676898,0,11.631
2.91171,0,0,0,0,3.59153,0,0,0,0,0,0,0,0.207863,0.0626018,0,11.625
2.92258,0,0,0,0,3.59155,0,0,0,0,0,0,0,0.207863,0,0,11.625
2.93356,0,0,0,0,3.59158,0,0,0,0,0,0,0,0.204722,-0.289064,0,11.633
2.94446,0,0,0,0,3.5916,0,0,0,0,0,0,0,0.198022,-0.616713,0,11.636
2.95535,0,0,0,0,3.59161,0,0,0,0,0,0,0,0.19655,-0.134312,0,11.642
2.96613,0,0,0,0,3.59162,0,0,0,0,0,0,0,0.19655,0,0,11.642
2.97702,0,0,0,0,3.59162,0,0,0,0,0,0,0,0.19655,0,0,11.642
2.9885,0,0,0,0,3.59163,0,0,0,0,0,0,0,0.200852,0.393726,0,11.639
2.99942,0,0,0,0,3.59164,0,0,0,0,0,0,0,0.200852,0,0,11.639
3.01044,0,0,0,0,3.59166,0,0,0,0,0,0,0,0.200852,0,0,11.639
3.02133,0,0,0,0,3.59167,0,0,0,0,0,0,0,0.200852,0,0,11.639
3.0322,0,0,0,0,3.59168,0,0,0,0,0,0,0,0.200852,0,0,11.639
3.04306,0,0,0,0,3.59169,0,0,0,0,0,0,0,0.200852,0,0,11.639
3.05402,0,0,0,0,3.5917,0,0,0,0,0,0,0,0.200092,-0.0693397,0,11.636
3.06476,0,0,0,0,3.59171,0,0,0,0,0,0,0,0.199386,-0.0644803,0,11.639
3.07578,0,0,0,0,3.59172,0,0,0,0,0,0,0,0.199709,0.0295627,0,11.639
3.08643,0,0,0,0,3.59173,0,0,0,0,0,0,0,0.195249,-0.407054,0,11.631
3.09741,0,0,0,0,3.59173,0,0,0,0,0,0,0,0.193972,-0.117584,0,11.628
3.10834,0,0,0,0,3.59173,0,0,0,0,0,0,0,0.190894,0,0,11.633
3.11932,0,0,0,0,3.59173,0,0,0,0,0,0,0,0.188031,-0.265741,0,11.633
3.13016,0,0,0,0,3.59173,0,0,0,0,0,0,0,0.186279,-0.163569,0,11.636
3.14081,0,0,0,0,3.59174,0,0,0,0,0,0,0,0.187519,0.112916,0,11.639
3.1517,0,0,0,0,3.59176,0,0,0,0,0,0,0,0.186783,-0.0675865,0,11.633
3.16254,0,0,0,0,3.59177,0,0,0,0,0,0,0,0.187988,0.110934,0,11.633
3.17334,0,0,0,0,3.59178,0,0,0,0,0,0,0,0.187988,0,0,11.633
3.18427,0,0,0,0,3.59179,0,0,0,0,0,0,0,0.185329,-0.244073,0,11.633
3.19498,0,0,0,0,3.5918,0,0,0,0,0,0,0,0.185329,-2.54777e-15,0,11.633
3.20618,0,0,0,0,3.59181,0,0,0,0,0,0,0,0.185329,-5.35982e-14,0,11.633
3.21707,0,0,0,0,3.59182,0,0,0,0,0,0,0,0.185329,-2.59856e-15,0,11.633
3.228,0,0,0,0,3.59183,0,0,0,0,0,0,0,0.185329,-2.54032e-15,0,11.633
3.23944,0,0,0,0,3.59184,0,0,0,0,0,0,0,0.185329,-2.59133e-15,0,11.633
3.25021,0,0,0,0,3.59185,0,0,0,0,0,0,0,0.211206,2.36838,0,11.633
3.26163,0,0,0,0,3.59186,0,0,0,0,0,0,0,0.238072,2.46586,0,11.633
3.27268,0,0,0,0,3.59186,0,0,0,0,0,0,0,0.265927,2.53548,0,11.633
3.28357,0,0,0,0,3.59187,0,0,0,0,0,0,0,0.276712,0.973574,0,11.628
3.29447,0,0,0,0,3.59188,0,0,0,0,0,0,0,0.274422,-0.209593,0,11.623
3.30521,0,0,0,0,3.59188,0,0,0,0,0,0,0,0.273272,-0.10551,0,11.623
3.3161,0,0,0,0,3.59189,0,0,0,0,0,0,0,0.271223,-0.18861,0,11.625
3.32846,0,0,0,0,3.5919,0,0,0,0,0,0,0,0.270298,-0.0852015,0,11.628
3.33917,0,0,0,0,3.5919,0,0,0,0,0,0,0,0.270298,0,0,11.628
3.35007,0,0,0,0,3.5919,0,0,0,0,0,0,0,0.270298,0,0,11.628
3.36133,0,0,0,0,3.59191,0,0,0,0,0,0,0,0.270298,0,0,11.628
