AHNS FC STATE MESSAGES LOG FOR logs/FC_States_Tuesday-28-09-2010-165248.log
TIME, COMMANDED_ENGINE1, COMMANDED_ENGINE2, COMMANDED_ENGINE3, COMMANDED_ENGINE4, RC_LINK, FC_UPTIME, FC_CPU
3.1807,3504,1488,1488,1488,1,0,0
3.19269,3504,1488,1488,1488,1,0,0
3.20453,3504,1488,1488,1488,1,0,0
3.2167,3504,1488,1488,1488,1,0,0
3.2301,3504,1488,1488,1488,1,0,0
3.24255,3504,1488,1488,1488,1,0,0
3.25476,3504,1488,1488,1488,1,0,0
3.26669,3504,1488,1488,1488,1,0,0
3.27829,3504,1488,1488,1488,1,0,0
3.29041,3504,1488,1488,1488,1,0,0
3.30203,3504,1488,1488,1488,1,0,0
3.3139,3504,1488,1488,1488,1,0,0
3.32611,3504,1488,1488,1488,1,0,0
3.33954,3504,1488,1488,1488,1,0,0
3.35175,3504,1488,1488,1488,1,0,0
3.36395,3504,1488,1488,1488,1,0,0
3.37637,3504,1488,1488,1488,1,0,0
3.38855,3504,1488,1488,1488,1,0,0
3.40051,3504,1488,1488,1488,1,0,0
3.41223,3504,1488,1488,1488,1,0,0
3.42407,3504,1488,1488,1488,1,0,0
3.43744,3504,1488,1488,1488,1,0,0
3.44995,3504,1488,1488,1488,1,0,0
3.46219,3504,1488,1488,1488,1,0,0
3.47412,3504,1488,1488,1488,1,0,0
3.48645,3504,1488,1488,1488,1,0,0
3.49826,3504,1488,1488,1488,1,0,0
3.51007,3504,1488,1488,1488,1,0,0
3.52249,3504,1488,1488,1488,1,0,0
3.53601,3504,1488,1488,1488,1,0,0
3.54828,3504,1488,1488,1488,1,0,0
3.56043,3504,1488,1488,1488,1,0,0
3.57242,3504,1488,1488,1488,1,0,0
3.58441,3504,1488,1488,1488,1,0,0
3.59613,3504,1488,1488,1488,1,0,0
3.60815,3504,1488,1488,1488,1,0,0
3.62021,3504,1488,1488,1488,1,0,0
3.63409,3504,1488,1488,1488,1,0,0
3.64594,3504,1488,1488,1488,1,0,0
3.65796,3504,1488,1488,1488,1,0,0
3.66989,3504,1488,1488,1488,1,0,0
3.68192,3504,1488,1488,1488,1,0,0
3.69421,3504,1488,1488,1488,1,0,0
3.70605,3504,1488,1488,1488,1,0,0
3.71783,3504,1488,1488,1488,1,0,0
3.7298,3504,1488,1488,1488,1,0,0
3.74307,3504,1488,1488,1488,1,0,0
3.75525,3504,1488,1488,1488,1,0,0
3.76758,3504,1488,1488,1488,1,0,0
3.77985,3504,1488,1488,1488,1,0,0
3.79166,3504,1488,1488,1488,1,0,0
3.80374,3504,1488,1488,1488,1,0,0
3.8158,3504,1488,1488,1488,1,0,0
3.82819,3504,1488,1488,1488,1,0,0
3.84186,3504,1488,1488,1488,1,0,0
3.854,3504,1488,1488,1488,1,0,0
3.86591,3504,1488,1488,1488,1,0,0
3.87817,3504,1488,1488,1488,1,0,0
3.89041,3504,1488,1488,1488,1,0,0
3.90253,3504,1488,1488,1488,1,0,0
3.9147,3504,1488,1488,1488,1,0,0
3.92694,3504,1488,1488,1488,1,0,0
3.94064,3504,1488,1488,1488,1,0,0
3.953,3504,1488,1488,1488,1,0,0
3.96515,3504,1488,1488,1488,1,0,0
3.97748,3504,1488,1488,1488,1,0,0
3.98966,3504,1488,1488,1488,1,0,0
4.00131,3504,1488,1488,1488,1,0,0
4.01315,3504,1488,1488,1488,1,0,0
4.02463,3504,1488,1488,1488,1,0,0
4.03656,3504,1488,1488,1488,1,0,0
4.05023,3504,1488,1488,1488,1,0,0
4.06247,3504,1488,1488,1488,1,0,0
4.0748,3504,1488,1488,1488,1,0,0
4.08707,3504,1488,1488,1488,1,0,0
4.09888,3504,1488,1488,1488,1,0,0
4.11087,3504,1488,1488,1488,1,0,0
4.12305,3504,1488,1488,1488,1,0,0
4.13483,3504,1488,1488,1488,1,0,0
4.14706,3504,1488,1488,1488,1,0,0
4.15991,3504,1488,1488,1488,1,0,0
4.17215,3504,1488,1488,1488,1,0,0
4.18423,3504,1488,1488,1488,1,0,0
4.19632,3504,1488,1488,1488,1,0,0
4.20856,3504,1488,1488,1488,1,0,0
4.22061,3504,1488,1488,1488,1,0,0
4.2327,3504,1488,1488,1488,1,0,0
4.24557,3504,1488,1488,1488,1,0,0
4.25824,3504,1488,1488,1488,1,0,0
4.27035,3504,1488,1488,1488,1,0,0
4.28241,3504,1488,1488,1488,1,0,0
4.29465,3504,1488,1488,1488,1,0,0
4.30692,3504,1488,1488,1488,1,0,0
4.31845,3504,1488,1488,1488,1,0,0
4.3305,3504,1488,1488,1488,1,0,0
4.34351,3504,1488,1488,1488,1,0,0
4.35638,3504,1488,1488,1488,1,0,0
4.36795,3504,1488,1488,1488,1,0,0
4.38013,3504,1488,1488,1488,1,0,0
4.39258,3504,1488,1488,1488,1,0,0
4.40457,3504,1488,1488,1488,1,0,0
4.4162,3504,1488,1488,1488,1,0,0
4.42801,3504,1488,1488,1488,1,0,0
4.43997,3504,1488,1488,1488,1,0,0
4.45373,3504,1488,1488,1488,1,0,0
4.46609,3504,1488,1488,1488,1,0,0
4.4783,3504,1488,1488,1488,1,0,0
4.49054,3504,1488,1488,1488,1,0,0
4.50266,3504,1488,1488,1488,1,0,0
4.51468,3504,1488,1488,1488,1,0,0
4.52679,3504,1488,1488,1488,1,0,0
4.53949,3504,1488,1488,1488,1,0,0
4.5524,3504,1488,1488,1488,1,0,0
4.56421,3504,1488,1488,1488,1,0,0
4.57605,3504,1488,1488,1488,1,0,0
4.58823,3504,1488,1488,1488,1,0,0
4.60019,3504,1488,1488,1488,1,0,0
4.61224,3504,1488,1488,1488,1,0,0
4.62387,3504,1488,1488,1488,1,0,0
4.6359,3504,1488,1488,1488,1,0,0
4.6478,3504,1488,1488,1488,1,0,0
4.66135,3504,1488,1488,1488,1,0,0
4.67386,3504,1488,1488,1488,1,0,0
4.68552,3504,1488,1488,1488,1,0,0
4.69745,3504,1488,1488,1488,1,0,0
4.70917,3504,1488,1488,1488,1,0,0
4.72079,3504,1488,1488,1488,1,0,0
4.73239,3504,1488,1488,1488,1,0,0
4.74396,3504,1488,1488,1488,1,0,0
4.7558,3504,1488,1488,1488,1,0,0
4.76749,3504,1488,1488,1488,1,0,0
4.77948,3504,1488,1488,1488,1,0,0
4.79236,3504,1488,1488,1488,1,0,0
4.80484,3504,1488,1488,1488,1,0,0
4.81717,3504,1488,1488,1488,1,0,0
4.82913,3504,1488,1488,1488,1,0,0
4.84103,3504,1488,1488,1488,1,0,0
4.85281,3504,1488,1488,1488,1,0,0
4.86499,3504,1488,1488,1488,1,0,0
4.87659,3504,1488,1488,1488,1,0,0
4.88846,3504,1488,1488,1488,1,0,0
4.90182,3504,1488,1488,1488,1,0,0
4.91412,3504,1488,1488,1488,1,0,0
4.92651,3504,1488,1488,1488,1,0,0
4.93857,3504,1488,1488,1488,1,0,0
4.95062,3504,1488,1488,1488,1,0,0
4.96265,3504,1488,1488,1488,1,0,0
4.97461,3504,1488,1488,1488,1,0,0
4.987,3504,1488,1488,1488,1,0,0
5,3504,1488,1488,1488,1,0,0
5.01315,3504,1488,1488,1488,1,0,0
5.02539,3504,1488,1488,1488,1,0,0
5.03748,3504,1488,1488,1488,1,0,0
5.04968,3504,1488,1488,1488,1,0,0
5.06168,3504,1488,1488,1488,1,0,0
5.07449,3504,1488,1488,1488,1,0,0
5.08713,3504,1488,1488,1488,1,0,0
5.09906,3504,1488,1488,1488,1,0,0
5.11105,3504,1488,1488,1488,1,0,0
5.12323,3504,1488,1488,1488,1,0,0
5.13559,3504,1488,1488,1488,1,0,0
5.14728,3504,1488,1488,1488,1,0,0
5.15915,3504,1488,1488,1488,1,0,0
5.17306,3504,1488,1488,1488,1,0,0
5.18536,3504,1488,1488,1488,1,0,0
5.19763,3504,1488,1488,1488,1,0,0
5.20963,3504,1488,1488,1488,1,0,0
5.22177,3504,1488,1488,1488,1,0,0
5.23392,3504,1488,1488,1488,1,0,0
5.24609,3504,1488,1488,1488,1,0,0
5.25806,3504,1488,1488,1488,1,0,0
5.27124,3504,1488,1488,1488,1,0,0
5.28354,3504,1488,1488,1488,1,0,0
5.29581,3504,1488,1488,1488,1,0,0
5.30807,3504,1488,1488,1488,1,0,0
5.3204,3504,1488,1488,1488,1,0,0
5.33267,3504,1488,1488,1488,1,0,0
5.34488,3504,1488,1488,1488,1,0,0
5.35794,3504,1488,1488,1488,1,0,0
5.37039,3504,1488,1488,1488,1,0,0
5.38229,3504,1488,1488,1488,1,0,0
5.39468,3504,1488,1488,1488,1,0,0
5.40683,3504,1488,1488,1488,1,0,0
5.41876,3504,1488,1488,1488,1,0,0
5.4307,3504,1488,1488,1488,1,0,0
5.44272,3504,1488,1488,1488,1,0,0
5.45566,3504,1488,1488,1488,1,0,0
5.46738,3504,1488,1488,1488,1,0,0
5.47925,3504,1488,1488,1488,1,0,0
5.49143,3504,1488,1488,1488,1,0,0
5.50357,3504,1488,1488,1488,1,0,0
5.51578,3504,1488,1488,1488,1,0,0
5.5278,3504,1488,1488,1488,1,0,0
5.53931,3504,1488,1488,1488,1,0,0
5.55124,3504,1488,1488,1488,1,0,0
5.56387,3504,1488,1488,1488,1,0,0
5.57593,3504,1488,1488,1488,1,0,0
5.58758,3504,1488,1488,1488,1,0,0
5.59952,3504,1488,1488,1488,1,0,0
5.61111,3504,1488,1488,1488,1,0,0
5.62305,3504,1488,1488,1488,1,0,0
5.63467,3504,1488,1488,1488,1,0,0
5.64636,3504,1488,1488,1488,1,0,0
5.65832,3504,1488,1488,1488,1,0,0
5.67017,3504,1488,1488,1488,1,0,0
5.68384,3504,1488,1488,1488,1,0,0
5.69553,3504,1488,1488,1488,1,0,0
5.70752,3504,1488,1488,1488,1,0,0
5.71927,3504,1488,1488,1488,1,0,0
5.73117,3504,1488,1488,1488,1,0,0
5.74307,3504,1488,1488,1488,1,0,0
5.75513,3504,1488,1488,1488,1,0,0
5.76727,3504,1488,1488,1488,1,0,0
5.77908,3504,1488,1488,1488,1,0,0
5.79086,3504,1488,1488,1488,1,0,0
5.80426,3504,1488,1488,1488,1,0,0
5.81644,3504,1488,1488,1488,1,0,0
5.8288,3504,1488,1488,1488,1,0,0
5.8407,3504,1488,1488,1488,1,0,0
5.8522,3504,1488,1488,1488,1,0,0
5.86432,3504,1488,1488,1488,1,0,0
5.87653,3504,1488,1488,1488,1,0,0
5.88837,3504,1488,1488,1488,1,0,0
5.90228,3504,1488,1488,1488,1,0,0
5.9147,3504,1488,1488,1488,1,0,0
5.92697,3504,1488,1488,1488,1,0,0
5.93942,3504,1488,1488,1488,1,0,0
5.95114,3504,1488,1488,1488,1,0,0
5.96283,3504,1488,1488,1488,1,0,0
5.97479,3504,1488,1488,1488,1,0,0
5.98666,3504,1488,1488,1488,1,0,0
5.99918,3504,1488,1488,1488,1,0,0
6.01218,3504,1488,1488,1488,1,0,0
6.02445,3504,1488,1488,1488,1,0,0
6.03677,3504,1488,1488,1488,1,0,0
6.0491,3504,1488,1488,1488,1,0,0
6.06119,3504,1488,1488,1488,1,0,0
6.07288,3504,1488,1488,1488,1,0,0
6.08499,3504,1488,1488,1488,1,0,0
6.09869,3504,1488,1488,1488,1,0,0
6.11069,3504,1488,1488,1488,1,0,0
6.12302,3504,1488,1488,1488,1,0,0
6.13489,3504,1488,1488,1488,1,0,0
6.14709,3504,1488,1488,1488,1,0,0
6.15921,3504,1488,1488,1488,1,0,0
6.17099,3504,1488,1488,1488,1,0,0
6.18268,3504,1488,1488,1488,1,0,0
6.19455,3504,1488,1488,1488,1,0,0
6.20773,3504,1488,1488,1488,1,0,0
6.22,3504,1488,1488,1488,1,0,0
6.23224,3504,1488,1488,1488,1,0,0
6.24448,3504,1488,1488,1488,1,0,0
6.25665,3504,1488,1488,1488,1,0,0
6.26865,3504,1488,1488,1488,1,0,0
6.28082,3504,1488,1488,1488,1,0,0
6.2933,3504,1488,1488,1488,1,0,0
6.30542,3504,1488,1488,1488,1,0,0
6.31732,3504,1488,1488,1488,1,0,0
6.32959,3504,1488,1488,1488,1,0,0
6.34137,3504,1488,1488,1488,1,0,0
6.35339,3504,1488,1488,1488,1,0,0
6.36545,3504,1488,1488,1488,1,0,0
6.37744,3504,1488,1488,1488,1,0,0
6.38959,3504,1488,1488,1488,1,0,0
6.40253,3504,1488,1488,1488,1,0,0
6.41455,3504,1488,1488,1488,1,0,0
6.42682,3504,1488,1488,1488,1,0,0
6.43881,3504,1488,1488,1488,1,0,0
6.45111,3504,1488,1488,1488,1,0,0
6.46298,3504,1488,1488,1488,1,0,0
6.4751,3504,1488,1488,1488,1,0,0
6.487,3504,1488,1488,1488,1,0,0
6.50027,3504,1488,1488,1488,1,0,0
6.51236,3504,1488,1488,1488,1,0,0
6.52438,3504,1488,1488,1488,1,0,0
6.53671,3504,1488,1488,1488,1,0,0
6.5484,3504,1488,1488,1488,1,0,0
6.5603,3504,1488,1488,1488,1,0,0
6.57233,3504,1488,1488,1488,1,0,0
6.58404,3504,1488,1488,1488,1,0,0
6.59582,3504,1488,1488,1488,1,0,0
6.60889,3504,1488,1488,1488,1,0,0
6.62106,3504,1488,1488,1488,1,0,0
6.63296,3504,1488,1488,1488,1,0,0
6.64477,3504,1488,1488,1488,1,0,0
6.65701,3504,1488,1488,1488,1,0,0
6.66925,3504,1488,1488,1488,1,0,0
6.68091,3504,1488,1488,1488,1,0,0
6.69293,3504,1488,1488,1488,1,0,0
6.70538,3504,1488,1488,1488,1,0,0
6.71817,3504,1488,1488,1488,1,0,0
6.73013,3504,1488,1488,1488,1,0,0
6.74243,3504,1488,1488,1488,1,0,0
6.75446,3504,1488,1488,1488,1,0,0
6.76663,3504,1488,1488,1488,1,0,0
6.77853,3504,1488,1488,1488,1,0,0
6.79041,3504,1488,1488,1488,1,0,0
6.80203,3504,1488,1488,1488,1,0,0
6.81567,3504,1488,1488,1488,1,0,0
6.82822,3504,1488,1488,1488,1,0,0
6.84045,3504,1488,1488,1488,1,0,0
6.85269,3504,1488,1488,1488,1,0,0
6.86441,3504,1488,1488,1488,1,0,0
6.87665,3504,1488,1488,1488,1,0,0
6.88855,3504,1488,1488,1488,1,0,0
6.90042,3504,1488,1488,1488,1,0,0
6.91394,3504,1488,1488,1488,1,0,0
6.92651,3504,1488,1488,1488,1,0,0
6.93863,3504,1488,1488,1488,1,0,0
6.95105,3504,1488,1488,1488,1,0,0
6.96326,3504,1488,1488,1488,1,0,0
6.97473,3504,1488,1488,1488,1,0,0
6.98663,3504,1488,1488,1488,1,0,0
6.9985,3504,1488,1488,1488,1,0,0
7.01175,3504,1488,1488,1488,1,0,0
7.0242,3504,1488,1488,1488,1,0,0
7.03616,3504,1488,1488,1488,1,0,0
7.04852,3504,1488,1488,1488,1,0,0
7.06033,3504,1488,1488,1488,1,0,0
7.07214,3504,1488,1488,1488,1,0,0
7.08417,3504,1488,1488,1488,1,0,0
7.09592,3504,1488,1488,1488,1,0,0
7.1076,3504,1488,1488,1488,1,0,0
7.12009,3504,1488,1488,1488,1,0,0
7.13211,3504,1488,1488,1488,1,0,0
7.14401,3504,1488,1488,1488,1,0,0
7.15634,3504,1488,1488,1488,1,0,0
7.16843,3504,1488,1488,1488,1,0,0
7.18063,3504,1488,1488,1488,1,0,0
7.19287,3504,1488,1488,1488,1,0,0
7.2049,3504,1488,1488,1488,1,0,0
