AHNS SENSOR MESSAGES LOG FOR logs/SENSOR_DATA_Friday-01-10-2010-163330.log
TIME, IMU_ROLL_DOT, IMU_PITCH_DOT, IMU_YAW_DOT, IMU_AX, IMU_AY, IMU_AZ, SENSOR_Z, COMPASS_PSI
190.12,0,0,0,0,0,0,0.411,236.476
190.132,0,0,0,0,0,0,0.49,236.1
190.143,0,0,0,0,0,0,0.476,236.1
190.155,0,0,0,0,0,0,0.509,236.5
190.166,0,0,0,0,0,0,0.514,236.5
190.178,0,0,0,0,0,0,0.482,236.7
190.19,0,0,0,0,0,0,0.482,236.45
190.201,0,0,0,0,0,0,0.449,236
190.213,0,0,0,0,0,0,0.449,236.405
190.225,0,0,0,0,0,0,0.449,236.405
190.237,0,0,0,0,0,0,0.455,236
190.248,0,0,0,0,0,0,0.471,234.3
190.26,0,0,0,0,0,0,0.471,236.158
190.272,0,0,0,0,0,0,0.471,236.158
190.283,0,0,0,0,0,0,0.471,236.158
190.296,0,0,0,0,0,0,0.471,236.158
190.308,0,0,0,0,0,0,0.471,236.158
190.32,0,0,0,0,0,0,0.398,233.8
190.333,0,0,0,0,0,0,0.398,235.922
190.344,0,0,0,0,0,0,0.344,233.8
190.356,0,0,0,0,0,0,0.336,235.6
190.368,0,0,0,0,0,0,0.309,235.6
190.38,0,0,0,0,0,0,0.309,235.689
190.392,0,0,0,0,0,0,0.309,235.689
190.403,0,0,0,0,0,0,0.309,235.689
190.415,0,0,0,0,0,0,0.309,235.689
190.427,0,0,0,0,0,0,0.401,240.7
190.439,0,0,0,0,0,0,0.401,239.7
190.451,0,0,0,0,0,0,0.401,236.947
190.463,0,0,0,0,0,0,0.401,236.947
190.474,0,0,0,0,0,0,0.398,237.3
190.486,0,0,0,0,0,0,0.39,235.8
190.498,0,0,0,0,0,0,0.39,236.864
190.51,0,0,0,0,0,0,0.39,236.864
190.521,0,0,0,0,0,0,0.39,236.864
190.533,0,0,0,0,0,0,0.39,236.864
190.545,0,0,0,0,0,0,0.39,236.864
190.556,0,0,0,0,0,0,0.39,236.864
190.568,0,0,0,0,0,0,0.39,236.864
190.58,0,0,0,0,0,0,0.39,236.864
190.593,0,0,0,0,0,0,0.741,237.7
190.604,0,0,0,0,0,0,0.711,237.7
190.617,0,0,0,0,0,0,0.592,241.5
190.629,0,0,0,0,0,0,0.495,241.5
190.641,0,0,0,0,0,0,0.406,241.2
190.653,0,0,0,0,0,0,0.406,238.206
190.665,0,0,0,0,0,0,0.266,244.8
190.677,0,0,0,0,0,0,0.266,238.866
190.689,0,0,0,0,0,0,0.266,238.866
190.7,0,0,0,0,0,0,0.266,238.866
190.712,0,0,0,0,0,0,0.266,238.866
190.724,0,0,0,0,0,0,0.266,238.866
190.736,0,0,0,0,0,0,0.366,250.2
190.748,0,0,0,0,0,0,0.366,239.999
190.76,0,0,0,0,0,0,0.366,239.999
190.772,0,0,0,0,0,0,0.366,239.999
190.784,0,0,0,0,0,0,0.366,239.999
190.797,0,0,0,0,0,0,0.366,239.999
190.808,0,0,0,0,0,0,0.366,239.999
190.821,0,0,0,0,0,0,0.366,239.999
190.832,0,0,0,0,0,0,0.366,239.999
190.844,0,0,0,0,0,0,0.692,251.2
190.856,0,0,0,0,0,0,0.603,251.2
190.869,0,0,0,0,0,0,0.487,243.075
190.88,0,0,0,0,0,0,0.487,243.075
190.892,0,0,0,0,0,0,0.487,243.075
190.904,0,0,0,0,0,0,0.487,243.075
190.915,0,0,0,0,0,0,0.487,243.075
190.927,0,0,0,0,0,0,0.487,243.075
190.939,0,0,0,0,0,0,0.487,243.075
190.95,0,0,0,0,0,0,0.487,243.075
190.962,0,0,0,0,0,0,0.487,243.075
190.974,0,0,0,0,0,0,0.487,243.075
190.986,0,0,0,0,0,0,0.781,250
190.997,0,0,0,0,0,0,0.781,243.767
191.009,0,0,0,0,0,0,0.781,243.767
191.021,0,0,0,0,0,0,0.9,250
191.033,0,0,0,0,0,0,0.916,249.2
191.045,0,0,0,0,0,0,0.924,249.2
191.057,0,0,0,0,0,0,0.86,250.5
191.069,0,0,0,0,0,0,0.86,246.233
191.08,0,0,0,0,0,0,0.86,246.233
191.092,0,0,0,0,0,0,0.86,246.233
191.104,0,0,0,0,0,0,0.86,246.233
191.116,0,0,0,0,0,0,0.86,246.233
191.127,0,0,0,0,0,0,0.86,246.233
191.139,0,0,0,0,0,0,0.86,246.233
191.151,0,0,0,0,0,0,0.86,246.233
191.163,0,0,0,0,0,0,0.86,246.233
191.174,0,0,0,0,0,0,0.673,250.2
191.186,0,0,0,0,0,0,0.711,249.3
191.199,0,0,0,0,0,0,0.725,253.1
191.211,0,0,0,0,0,0,0.725,247.733
191.224,0,0,0,0,0,0,0.725,247.733
191.236,0,0,0,0,0,0,0.447,254.4
191.248,0,0,0,0,0,0,0.444,254.4
191.259,0,0,0,0,0,0,0.53,254.4
191.271,0,0,0,0,0,0,0.53,249.54
191.283,0,0,0,0,0,0,0.53,249.54
191.294,0,0,0,0,0,0,0.8,262.7
191.306,0,0,0,0,0,0,0.816,268
191.318,0,0,0,0,0,0,0.816,252.57
191.33,0,0,0,0,0,0,0.816,252.57
191.342,0,0,0,0,0,0,0.816,252.57
191.354,0,0,0,0,0,0,0.816,252.57
191.366,0,0,0,0,0,0,0.816,252.57
191.378,0,0,0,0,0,0,0.816,252.57
191.39,0,0,0,0,0,0,0.816,252.57
191.402,0,0,0,0,0,0,0.816,252.57
191.414,0,0,0,0,0,0,0.816,252.57
191.427,0,0,0,0,0,0,0.816,252.57
191.438,0,0,0,0,0,0,0.816,252.57
191.45,0,0,0,0,0,0,0.816,252.57
191.461,0,0,0,0,0,0,0.816,252.57
