AHNS STATE MESSAGES LOG FOR logs/Filtered_States_Friday-01-10-2010-163330.log
TIME, F_PHI, F_PHI_DOT, F_THETA, F_THETA_DOT, F_PSI, F_PSI_DOT, F_X, F_X_DOT, F_AX, F_Y, F_Y_DOT, F_AY, F_Z, F_Z_DOT, F_AZ, VOLTAGE
290.439,0,0,0,0,4.56409,0,0,0,0,0,0,0,0,0,0,11.1
290.451,0,0,0,0,4.5627,0,0,0,0,0,0,0,0,0,0,11.122
290.462,0,0,0,0,4.561,0,0,0,0,0,0,0,0,0,0,11.103
290.474,0,0,0,0,4.55915,0,0,0,0,0,0,0,0,0,0,11.144
290.486,0,0,0,0,4.55717,0,0,0,0,0,0,0,0,0,0,11.144
290.498,0,0,0,0,4.55523,0,0,0,0,0,0,0,0,0,0,11.144
290.509,0,0,0,0,4.55332,0,0,0,0,0,0,0,0,0,0,11.122
290.521,0,0,0,0,4.55129,0,0,0,0,0,0,0,0,0,0,11.117
290.533,0,0,0,0,4.54697,0,0,0,0,0,0,0,0,0,0,11.106
290.545,0,0,0,0,4.54468,0,0,0,0,0,0,0,0,0,0,11.1
290.557,0,0,0,0,4.54241,0,0,0,0,0,0,0,0,0,0,11.07
290.568,0,0,0,0,4.54016,0,0,0,0,0,0,0,0,0,0,11.081
290.581,0,0,0,0,4.53782,0,0,0,0,0,0,0,0,0,0,11.081
290.592,0,0,0,0,4.53554,0,0,0,0,0,0,0,0,0,0,11.081
290.604,0,0,0,0,4.53327,0,0,0,0,0,0,0,0,0,0,11.081
290.615,0,0,0,0,4.53104,0,0,0,0,0,0,0,0,0,0,11.081
290.627,0,0,0,0,4.52886,0,0,0,0,0,0,0,0,0,0,11.081
290.639,0,0,0,0,4.52671,0,0,0,0,0,0,0,0,0,0,11.081
290.65,0,0,0,0,4.5246,0,0,0,0,0,0,0,0,0,0,11.081
290.662,0,0,0,0,4.52252,0,0,0,0,0,0,0,0,0,0,11.081
290.674,0,0,0,0,4.52048,0,0,0,0,0,0,0,0,0,0,11.081
290.687,0,0,0,0,4.51651,0,0,0,0,0,0,0,0,0,0,11.081
290.699,0,0,0,0,4.51458,0,0,0,0,0,0,0,0,0,0,11.081
290.711,0,0,0,0,4.51266,0,0,0,0,0,0,0,0,0,0,11.038
290.723,0,0,0,0,4.51112,0,0,0,0,0,0,0,0,0,0,11.038
290.735,0,0,0,0,4.50963,0,0,0,0,0,0,0,0,0,0,11.038
290.747,0,0,0,0,4.50816,0,0,0,0,0,0,0,0,0,0,11.038
290.759,0,0,0,0,4.50669,0,0,0,0,0,0,0,0,0,0,11.038
290.77,0,0,0,0,4.50527,0,0,0,0,0,0,0,0,0,0,11.038
290.782,0,0,0,0,4.50388,0,0,0,0,0,0,0,0,0,0,11.038
290.794,0,0,0,0,4.50251,0,0,0,0,0,0,0,0,0,0,11.038
290.806,0,0,0,0,4.49985,0,0,0,0,0,0,0,0,0,0,11.038
290.818,0,0,0,0,4.49854,0,0,0,0,0,0,0,0,0,0,11.038
290.83,0,0,0,0,4.49727,0,0,0,0,0,0,0,0,0,0,11.038
290.842,0,0,0,0,4.49604,0,0,0,0,0,0,0,0,0,0,11.038
290.853,0,0,0,0,4.49482,0,0,0,0,0,0,0,0,0,0,11.147
290.865,0,0,0,0,4.49401,0,0,0,0,0,0,0,0,0,0,11.139
290.877,0,0,0,0,4.49364,0,0,0,0,0,0,0,0,0,0,11.122
290.889,0,0,0,0,4.49366,0,0,0,0,0,0,0,0,0,0,11.117
290.9,0,0,0,0,4.49378,0,0,0,0,0,0,0,0,0,0,11.095
290.912,0,0,0,0,4.49394,0,0,0,0,0,0,0,0,0,0,11.07
290.924,0,0,0,0,4.49417,0,0,0,0,0,0,0,0,0,0,11.032
290.936,0,0,0,0,4.4944,0,0,0,0,0,0,0,0,0,0,11.032
290.947,0,0,0,0,4.49443,0,0,0,0,0,0,0,0,0,0,10.997
290.959,0,0,0,0,4.49428,0,0,0,0,0,0,0,0,0,0,10.997
290.971,0,0,0,0,4.49411,0,0,0,0,0,0,0,0,0,0,10.997
290.984,0,0,0,0,4.49356,0,0,0,0,0,0,0,0,0,0,10.915
290.996,0,0,0,0,4.49292,0,0,0,0,0,0,0,0,0,0,10.915
