AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Wednesday-06-10-2010-071053.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
2.30835,0,0,0,0,0,0,0,0,0,0,0,0
2.31918,0,0,0,0,0,0,0,0,0,0,0,0
2.32977,0,0,0,0,0,0,0,0,0,0,0,0
2.34039,0,0,0,0,0,0,0,0,0,0,0,0
2.35184,0,0,0,0,0,0,0,0,0,0,0,0
2.36246,0,0,0,0,0,0,0,0,0,0,0,0
2.37305,0,0,0,0,0,0,0,0,0,0,0,0
2.38391,0,0,0,0,0,0,0,0,0,0,0,0
2.39478,0,0,0,0,0,0,0,0,0,0,0,0
2.40561,0,0,0,0,0,0,0,0,0,0,0,0
2.4165,0,0,0,0,0,0,0,0,0,0,0,0
2.4274,0,0,0,0,0,0,0,0,0,0,0,0
2.43829,0,0,0,0,0,0,0,0,0,0,0,0
2.44913,0,0,0,0,0,0,0,0,0,0,0,0
2.45996,0,0,0,0,0,0,0,0,0,0,0,0
2.47079,0,0,0,0,0,0,0,0,0,0,0,0
2.48123,0,0,0,0,0,0,0,0,0,0,0,0
2.49167,0,0,0,0,0,0,0,0,0,0,0,0
2.50208,0,0,0,0,0,0,0,0,0,0,0,0
2.51251,0,0,0,0,0,0,0,0,0,0,0,0
2.52362,0,0,0,0,0,0,0,0,0,0,0,0
2.5347,0,0,0,0,0,0,0,0,0,0,0,0
2.54556,0,0,0,0,0,0,0,0,0,0,0,0
2.55664,0,0,0,0,0,0,0,0,0,0,0,0
2.56751,0,0,0,0,0,0,0,0,0,0,0,0
2.5795,0,0,0,0,0,0,0,0,0,0,0,0
2.59012,0,0,0,0,0,0,0,0,0,0,0,0
2.60095,0,0,0,0,0,0,0,0,0,0,0,0
2.61176,0,0,0,0,0,0,0,0,0,0,0,0
2.62259,0,0,0,0,0,0,0,0,0,0,0,0
2.63339,0,0,0,0,0,0,0,0,0,0,0,0
2.64423,0,0,0,0,0,0,0,0,0,0,0,0
2.65506,0,0,0,0,0,0,0,0,0,0,0,0
2.66608,0,0,0,0,0,0,0,0,0,0,0,0
2.67688,0,0,0,0,0,0,0,0,0,0,0,0
2.68808,0,0,0,0,0,0,0,0,0,0,0,0
2.69888,0,0,0,0,0,0,0,0,0,0,0,0
2.70972,0,0,0,0,0,0,0,0,0,0,0,0
2.72031,0,0,0,0,0,0,0,0,0,0,0,0
2.73111,0,0,0,0,0,0,0,0,0,0,0,0
2.74228,0,0,0,0,0,0,0,0,0,0,0,0
2.75305,0,0,0,0,0,0,0,0,0,0,0,0
2.76392,0,0,0,0,0,0,0,0,0,0,0,0
2.77475,0,0,0,0,0,0,0,0,0,0,0,0
2.78558,0,0,0,0,0,0,0,0,0,0,0,0
2.79709,0,0,0,0,0,0,0,0,0,0,0,0
2.80789,0,0,0,0,0,0,0,0,0,0,0,0
2.81918,0,0,0,0,0,0,0,0,0,0,0,0
2.83023,0,0,0,0,0,0,0,0,0,0,0,0
2.8407,0,0,0,0,0,0,0,0,0,0,0,0
2.8512,0,0,0,0,0,0,0,0,0,0,0,0
2.8616,0,0,0,0,0,0,0,0,0,0,0,0
2.87201,0,0,0,0,0,0,0,0,0,0,0,0
2.8829,0,0,0,0,0,0,0,0,0,0,0,0
2.89374,0,0,0,0,0,0,0,0,0,0,0,0
2.90454,0,0,0,0,0,0,0,0,0,0,0,0
2.91516,0,0,0,0,0,0,0,0,0,0,0,0
2.926,0,0,0,0,0,0,0,0,0,0,0,0
2.93674,0,0,0,0,0,0,0,0,0,0,0,0
2.94757,0,0,0,0,0,0,0,0,0,0,0,0
2.95816,0,0,0,0,0,0,0,0,0,0,0,0
2.96851,0,0,0,0,0,0,0,0,0,0,0,0
2.97888,0,0,0,0,0,0,0,0,0,0,0,0
2.98935,0,0,0,0,0,0,0,0,0,0,0,0
2.99979,0,0,0,0,0,0,0,0,0,0,0,0
3.01111,0,0,0,0,0,0,0,0,0,0,0,0
3.02155,0,0,0,0,0,0,0,0,0,0,0,0
3.03201,0,0,0,0,0,0,0,0,0,0,0,0
3.04245,0,0,0,0,0,0,0,0,0,0,0,0
3.05292,0,0,0,0,0,0,0,0,0,0,0,0
3.06339,0,0,0,0,0,0,0,0,0,0,0,0
3.07394,0,0,0,0,0,0,0,0,0,0,0,0
3.08453,0,0,0,0,0,0,0,0,0,0,0,0
3.09509,0,0,0,0,0,0,0,0,0,0,0,0
3.1059,0,0,0,0,0,0,0,0,0,0,0,0
3.1167,0,0,0,0,0,0,0,0,0,0,0,0
3.12738,0,0,0,0,0,0,0,0,0,0,0,0
3.13818,0,0,0,0,0,0,0,0,0,0,0,0
3.1488,0,0,0,0,0,0,0,0,0,0,0,0
3.15982,0,0,0,0,0,0,0,0,0,0,0,0
3.17062,0,0,0,0,0,0,0,0,0,0,0,0
3.18149,0,0,0,0,0,0,0,0,0,0,0,0
3.19229,0,0,0,0,0,0,0,0,0,0,0,0
3.20294,0,0,0,0,0,0,0,0,0,0,0,0
3.21378,0,0,0,0,0,0,0,0,0,0,0,0
3.22464,0,0,0,0,0,0,0,0,0,0,0,0
3.2355,0,0,0,0,0,0,0,0,0,0,0,0
3.24616,0,0,0,0,0,0,0,0,0,0,0,0
3.25662,0,0,0,0,0,0,0,0,0,0,0,0
3.26706,0,0,0,0,0,0,0,0,0,0,0,0
3.27747,0,0,0,0,0,0,0,0,0,0,0,0
3.2879,0,0,0,0,0,0,0,0,0,0,0,0
3.2988,0,0,0,0,0,0,0,0,0,0,0,0
3.3096,0,0,0,0,0,0,0,0,0,0,0,0
3.32056,0,0,0,0,0,0,0,0,0,0,0,0
3.33136,0,0,0,0,0,0,0,0,0,0,0,0
3.34219,0,0,0,0,0,0,0,0,0,0,0,0
3.353,0,0,0,0,0,0,0,0,0,0,0,0
3.3638,0,0,0,0,0,0,0,0,0,0,0,0
3.37555,0,0,0,0,0,0,0,0,0,0,0,0
3.38641,0,0,0,0,0,0,0,0,0,0,0,0
3.39725,0,0,0,0,0,0,0,0,0,0,0,0
3.40805,0,0,0,0,0,0,0,0,0,0,0,0
3.41959,0,0,0,0,0,0,0,0,0,0,0,0
3.43033,0,0,0,0,0,0,0,0,0,0,0,0
3.44089,0,0,0,0,0,0,0,0,0,0,0,0
3.45154,0,0,0,0,0,0,0,0,0,0,0,0
3.4628,0,0,0,0,0,0,0,0,0,0,0,0
3.47464,0,0,0,0,0,0,0,0,0,0,0,0
3.48511,0,0,0,0,0,0,0,0,0,0,0,0
3.49551,0,0,0,0,0,0,0,0,0,0,0,0
3.50598,0,0,0,0,0,0,0,0,0,0,0,0
3.51682,0,0,0,0,0,0,0,0,0,0,0,0
3.52762,0,0,0,0,0,0,0,0,0,0,0,0
3.53857,0,0,0,0,0,0,0,0,0,0,0,0
3.54956,0,0,0,0,0,0,0,0,0,0,0,0
3.56003,0,0,0,0,0,0,0,0,0,0,0,0
3.57056,0,0,0,0,0,0,0,0,0,0,0,0
3.58099,0,0,0,0,0,0,0,0,0,0,0,0
3.59152,0,0,0,0,0,0,0,0,0,0,0,0
3.60196,0,0,0,0,0,0,0,0,0,0,0,0
3.6124,0,0,0,0,0,0,0,0,0,0,0,0
3.62305,0,0,0,0,0,0,0,0,0,0,0,0
3.63388,0,0,0,0,0,0,0,0,0,0,0,0
3.64478,0,0,0,0,0,0,0,0,0,0,0,0
3.65564,0,0,0,0,0,0,0,0,0,0,0,0
3.66623,0,0,0,0,0,0,0,0,0,0,0,0
3.67691,0,0,0,0,0,0,0,0,0,0,0,0
3.68832,0,0,0,0,0,0,0,0,0,0,0,0
3.69897,0,0,0,0,0,0,0,0,0,0,0,0
3.70975,0,0,0,0,0,0,0,0,0,0,0,0
3.72061,0,0,0,0,0,0,0,0,0,0,0,0
3.73154,0,0,0,0,0,0,0,0,0,0,0,0
3.74234,0,0,0,0,0,0,0,0,0,0,0,0
3.75314,0,0,0,0,0,0,0,0,0,0,0,0
3.76395,0,0,0,0,0,0,0,0,0,0,0,0
3.77454,0,0,0,0,0,0,0,0,0,0,0,0
3.78534,0,0,0,0,0,0,0,0,0,0,0,0
3.79617,0,0,0,0,0,0,0,0,0,0,0,0
3.80658,0,0,0,0,0,0,0,0,0,0,0,0
3.81693,0,0,0,0,0,0,0,0,0,0,0,0
3.82761,0,0,0,0,0,0,0,0,0,0,0,0
3.83875,0,0,0,0,0,0,0,0,0,0,0,0
3.85004,0,0,0,0,0,0,0,0,0,0,0,0
3.86111,0,0,0,0,0,0,0,0,0,0,0,0
3.87177,0,0,0,0,0,0,0,0,0,0,0,0
3.88297,0,0,0,0,0,0,0,0,0,0,0,0
3.89383,0,0,0,0,0,0,0,0,0,0,0,0
3.9046,0,0,0,0,0,0,0,0,0,0,0,0
3.91541,0,0,0,0,0,0,0,0,0,0,0,0
3.92624,0,0,0,0,0,0,0,0,0,0,0,0
3.93774,0,0,0,0,0,0,0,0,0,0,0,0
3.94864,0,0,0,0,0,0,0,0,0,0,0,0
3.95941,0,0,0,0,0,0,0,0,0,0,0,0
3.97,0,0,0,0,0,0,0,0,0,0,0,0
3.98087,0,0,0,0,0,0,0,0,0,0,0,0
3.99234,0,0,0,0,0,0,0,0,0,0,0,0
4.00357,0,0,0,0,0,0,0,0,0,0,0,0
4.01416,0,0,0,0,0,0,0,0,0,0,0,0
4.02451,0,0,0,0,0,0,0,0,0,0,0,0
5.04794,0,0,0,0,0,0,0,0,0,0,0,0
5.05856,0,0,0,0,0,0,0,0,0,0,0,0
5.06937,0,0,0,0,0,0,0,0,0,0,0,0
5.08029,0,0,0,0,0,0,0,0,0,0,0,0
5.09097,0,0,0,0,0,0,0,0,0,0,0,0
5.10181,0,0,0,0,0,0,0,0,0,0,0,0
5.11261,0,0,0,0,0,0,0,0,0,0,0,0
5.12347,0,0,0,0,0,0,0,0,0,0,0,0
5.13431,0,0,0,0,0,0,0,0,0,0,0,0
5.14514,0,0,0,0,0,0,0,0,0,0,0,0
5.1561,0,0,0,0,0,0,0,0,0,0,0,0
5.1669,0,0,0,0,0,0,0,0,0,0,0,0
5.50226,0,0,0,0,0,0,0,0,0,0,0,0
5.51321,0,0,0,0,0,0,0,0,0,0,0,0
5.52408,0,0,0,0,0,0,0,0,0,0,0,0
5.53479,0,0,0,0,0,0,0,0,0,0,0,0
5.54569,0,0,0,0,0,0,0,0,0,0,0,0
5.55646,0,0,0,0,0,0,0,0,0,0,0,0
5.56729,0,0,0,0,0,0,0,0,0,0,0,0
5.57861,0,0,0,0,0,0,0,0,0,0,0,0
5.58942,0,0,0,0,0,0,0,0,0,0,0,0
5.60025,0,0,0,0,0,0,0,0,0,0,0,0
5.6109,0,0,0,0,0,0,0,0,0,0,0,0
5.62177,0,0,0,0,0,0,0,0,0,0,0,0
5.96088,0,0,0,0,0,0,0,0,0,0,0,0
5.97171,0,0,0,0,0,0,0,0,0,0,0,0
5.98254,0,0,0,0,0,0,0,0,0,0,0,0
5.99344,0,0,0,0,0,0,0,0,0,0,0,0
6.00436,0,0,0,0,0,0,0,0,0,0,0,0
6.01544,0,0,0,0,0,0,0,0,0,0,0,0
6.02628,0,0,0,0,0,0,0,0,0,0,0,0
6.03699,0,0,0,0,0,0,0,0,0,0,0,0
6.04779,0,0,0,0,0,0,0,0,0,0,0,0
6.05869,0,0,0,0,0,0,0,0,0,0,0,0
6.06949,0,0,0,0,0,0,0,0,0,0,0,0
6.08035,0,0,0,0,0,0,0,0,0,0,0,0
6.41177,0,0,0,0,0,0,0,0,0,0,0,0
6.42267,0,0,0,0,0,0,0,0,0,0,0,0
6.43353,0,0,0,0,0,0,0,0,0,0,0,0
6.44415,0,0,0,0,0,0,0,0,0,0,0,0
6.45465,0,0,0,0,0,0,0,0,0,0,0,0
6.46552,0,0,0,0,0,0,0,0,0,0,0,0
6.47668,0,0,0,0,0,0,0,0,0,0,0,0
6.48734,0,0,0,0,0,0,0,0,0,0,0,0
6.4982,0,0,0,0,0,0,0,0,0,0,0,0
6.50903,0,0,0,0,0,0,0,0,0,0,0,0
6.51984,0,0,0,0,0,0,0,0,0,0,0,0
6.53033,0,0,0,0,0,0,0,0,0,0,0,0
7.10022,0,0,0,0,0,0,0,0,0,0,0,0
7.11075,0,0,0,0,0,0,0,0,0,0,0,0
7.12152,0,0,0,0,0,0,0,0,0,0,0,0
7.13217,0,0,0,0,0,0,0,0,0,0,0,0
7.14294,0,0,0,0,0,0,0,0,0,0,0,0
7.15378,0,0,0,0,0,0,0,0,0,0,0,0
7.16461,0,0,0,0,0,0,0,0,0,0,0,0
7.1752,0,0,0,0,0,0,0,0,0,0,0,0
7.186,0,0,0,0,0,0,0,0,0,0,0,0
7.19681,0,0,0,0,0,0,0,0,0,0,0,0
7.20767,0,0,0,0,0,0,0,0,0,0,0,0
7.21854,0,0,0,0,0,0,0,0,0,0,0,0
7.22943,0,0,0,0,0,0,0,0,0,0,0,0
7.24033,0,0,0,0,0,0,0,0,0,0,0,0
7.25116,0,0,0,0,0,0,0,0,0,0,0,0
7.26196,0,0,0,0,0,0,0,0,0,0,0,0
7.2728,0,0,0,0,0,0,0,0,0,0,0,0
7.28366,0,0,0,0,0,0,0,0,0,0,0,0
7.29446,0,0,0,0,0,0,0,0,0,0,0,0
7.3056,0,0,0,0,0,0,0,0,0,0,0,0
7.31766,0,0,0,0,0,0,0,0,0,0,0,0
7.32886,0,0,0,0,0,0,0,0,0,0,0,0
7.33933,0,0,0,0,0,0,0,0,0,0,0,0
7.34976,0,0,0,0,0,0,0,0,0,0,0,0
7.36023,0,0,0,0,0,0,0,0,0,0,0,0
7.37073,0,0,0,0,0,0,0,0,0,0,0,0
7.38113,0,0,0,0,0,0,0,0,0,0,0,0
7.39142,0,0,0,0,0,0,0,0,0,0,0,0
7.40185,0,0,0,0,0,0,0,0,0,0,0,0
7.41226,0,0,0,0,0,0,0,0,0,0,0,0
7.4227,0,0,0,0,0,0,0,0,0,0,0,0
7.4331,0,0,0,0,0,0,0,0,0,0,0,0
7.4436,0,0,0,0,0,0,0,0,0,0,0,0
7.4541,0,0,0,0,0,0,0,0,0,0,0,0
7.46451,0,0,0,0,0,0,0,0,0,0,0,0
7.47501,0,0,0,0,0,0,0,0,0,0,0,0
7.48541,0,0,0,0,0,0,0,0,0,0,0,0
7.49585,0,0,0,0,0,0,0,0,0,0,0,0
7.50629,0,0,0,0,0,0,0,0,0,0,0,0
7.51675,0,0,0,0,0,0,0,0,0,0,0,0
7.52716,0,0,0,0,0,0,0,0,0,0,0,0
7.5376,0,0,0,0,0,0,0,0,0,0,0,0
7.54788,0,0,0,0,0,0,0,0,0,0,0,0
7.55826,0,0,0,0,0,0,0,0,0,0,0,0
7.5687,0,0,0,0,0,0,0,0,0,0,0,0
7.57913,0,0,0,0,0,0,0,0,0,0,0,0
7.58939,0,0,0,0,0,0,0,0,0,0,0,0
7.59985,0,0,0,0,0,0,0,0,0,0,0,0
7.61026,0,0,0,0,0,0,0,0,0,0,0,0
7.6207,0,0,0,0,0,0,0,0,0,0,0,0
7.63116,0,0,0,0,0,0,0,0,0,0,0,0
7.6416,0,0,0,0,0,0,0,0,0,0,0,0
7.65283,0,0,0,0,0,0,0,0,0,0,0,0
7.66367,0,0,0,0,0,0,0,0,0,0,0,0
7.67413,0,0,0,0,0,0,0,0,0,0,0,0
7.68463,0,0,0,0,0,0,0,0,0,0,0,0
7.6951,0,0,0,0,0,0,0,0,0,0,0,0
7.70551,0,0,0,0,0,0,0,0,0,0,0,0
7.71597,0,0,0,0,0,0,0,0,0,0,0,0
7.72641,0,0,0,0,0,0,0,0,0,0,0,0
7.73682,0,0,0,0,0,0,0,0,0,0,0,0
7.74725,0,0,0,0,0,0,0,0,0,0,0,0
7.7576,0,0,0,0,0,0,0,0,0,0,0,0
7.76804,0,0,0,0,0,0,0,0,0,0,0,0
7.7785,0,0,0,0,0,0,0,0,0,0,0,0
7.78894,0,0,0,0,0,0,0,0,0,0,0,0
7.79971,0,0,0,0,0,0,0,0,0,0,0,0
7.81055,0,0,0,0,0,0,0,0,0,0,0,0
7.82175,0,0,0,0,0,0,0,0,0,0,0,0
7.83255,0,0,0,0,0,0,0,0,0,0,0,0
7.84378,0,0,0,0,0,0,0,0,0,0,0,0
7.85468,0,0,0,0,0,0,0,0,0,0,0,0
7.86539,0,0,0,0,0,0,0,0,0,0,0,0
7.87622,0,0,0,0,0,0,0,0,0,0,0,0
7.88709,0,0,0,0,0,0,0,0,0,0,0,0
7.89795,0,0,0,0,0,0,0,0,0,0,0,0
7.90835,0,0,0,0,0,0,0,0,0,0,0,0
7.91882,0,0,0,0,0,0,0,0,0,0,0,0
7.93085,0,0,0,0,0,0,0,0,0,0,0,0
7.94131,0,0,0,0,0,0,0,0,0,0,0,0
7.95218,0,0,0,0,0,0,0,0,0,0,0,0
7.9628,0,0,0,0,0,0,0,0,0,0,0,0
7.97369,0,0,0,0,0,0,0,0,0,0,0,0
7.98529,0,0,0,0,0,0,0,0,0,0,0,0
7.99616,0,0,0,0,0,0,0,0,0,0,0,0
8.00699,0,0,0,0,0,0,0,0,0,0,0,0
8.01785,0,0,0,0,0,0,0,0,0,0,0,0
8.02844,0,0,0,0,0,0,0,0,0,0,0,0
8.03992,0,0,0,0,0,0,0,0,0,0,0,0
8.05075,0,0,0,0,0,0,0,0,0,0,0,0
8.06155,0,0,0,0,0,0,0,0,0,0,0,0
8.07239,0,0,0,0,0,0,0,0,0,0,0,0
8.08316,0,0,0,0,0,0,0,0,0,0,0,0
8.09494,0,0,0,0,0,0,0,0,0,0,0,0
8.1058,0,0,0,0,0,0,0,0,0,0,0,0
8.11664,0,0,0,0,0,0,0,0,0,0,0,0
8.12708,0,0,0,0,0,0,0,0,0,0,0,0
8.13754,0,0,0,0,0,0,0,0,0,0,0,0
8.14804,0,0,0,0,0,0,0,0,0,0,0,0
8.15848,0,0,0,0,0,0,0,0,0,0,0,0
8.16937,0,0,0,0,0,0,0,0,0,0,0,0
8.18024,0,0,0,0,0,0,0,0,0,0,0,0
8.19135,0,0,0,0,0,0,0,0,0,0,0,0
8.20224,0,0,0,0,0,0,0,0,0,0,0,0
8.2135,0,0,0,0,0,0,0,0,0,0,0,0
8.22412,0,0,0,0,0,0,0,0,0,0,0,0
8.23456,0,0,0,0,0,0,0,0,0,0,0,0
8.24503,0,0,0,0,0,0,0,0,0,0,0,0
8.25546,0,0,0,0,0,0,0,0,0,0,0,0
8.26624,0,0,0,0,0,0,0,0,0,0,0,0
8.27704,0,0,0,0,0,0,0,0,0,0,0,0
8.28769,0,0,0,0,0,0,0,0,0,0,0,0
8.29855,0,0,0,0,0,0,0,0,0,0,0,0
8.30942,0,0,0,0,0,0,0,0,0,0,0,0
8.32065,0,0,0,0,0,0,0,0,0,0,0,0
8.33148,0,0,0,0,0,0,0,0,0,0,0,0
8.34229,0,0,0,0,0,0,0,0,0,0,0,0
8.35355,0,0,0,0,0,0,0,0,0,0,0,0
8.36469,0,0,0,0,0,0,0,0,0,0,0,0
8.37601,0,0,0,0,0,0,0,0,0,0,0,0
8.38687,0,0,0,0,0,0,0,0,0,0,0,0
8.39774,0,0,0,0,0,0,0,0,0,0,0,0
8.40878,0,0,0,0,0,0,0,0,0,0,0,0
8.41959,0,0,0,0,0,0,0,0,0,0,0,0
8.43051,0,0,0,0,0,0,0,0,0,0,0,0
8.44131,0,0,0,0,0,0,0,0,0,0,0,0
8.45163,0,0,0,0,0,0,0,0,0,0,0,0
8.46204,0,0,0,0,0,0,0,0,0,0,0,0
8.47253,0,0,0,0,0,0,0,0,0,0,0,0
8.48297,0,0,0,0,0,0,0,0,0,0,0,0
8.49341,0,0,0,0,0,0,0,0,0,0,0,0
8.50385,0,0,0,0,0,0,0,0,0,0,0,0
8.51413,0,0,0,0,0,0,0,0,0,0,0,0
8.52457,0,0,0,0,0,0,0,0,0,0,0,0
8.53506,0,0,0,0,0,0,0,0,0,0,0,0
8.54547,0,0,0,0,0,0,0,0,0,0,0,0
8.55591,0,0,0,0,0,0,0,0,0,0,0,0
8.56631,0,0,0,0,0,0,0,0,0,0,0,0
8.57678,0,0,0,0,0,0,0,0,0,0,0,0
8.58719,0,0,0,0,0,0,0,0,0,0,0,0
8.59744,0,0,0,0,0,0,0,0,0,0,0,0
8.60794,0,0,0,0,0,0,0,0,0,0,0,0
8.61829,0,0,0,0,0,0,0,0,0,0,0,0
8.62857,0,0,0,0,0,0,0,0,0,0,0,0
8.63904,0,0,0,0,0,0,0,0,0,0,0,0
8.64948,0,0,0,0,0,0,0,0,0,0,0,0
8.65991,0,0,0,0,0,0,0,0,0,0,0,0
8.67059,0,0,0,0,0,0,0,0,0,0,0,0
8.68109,0,0,0,0,0,0,0,0,0,0,0,0
8.69153,0,0,0,0,0,0,0,0,0,0,0,0
8.702,0,0,0,0,0,0,0,0,0,0,0,0
8.71228,0,0,0,0,0,0,0,0,0,0,0,0
8.72272,0,0,0,0,0,0,0,0,0,0,0,0
8.73315,0,0,0,0,0,0,0,0,0,0,0,0
8.74362,0,0,0,0,0,0,0,0,0,0,0,0
8.75406,0,0,0,0,0,0,0,0,0,0,0,0
8.76447,0,0,0,0,0,0,0,0,0,0,0,0
8.77506,0,0,0,0,0,0,0,0,0,0,0,0
8.78589,0,0,0,0,0,0,0,0,0,0,0,0
8.79678,0,0,0,0,0,0,0,0,0,0,0,0
8.80762,0,0,0,0,0,0,0,0,0,0,0,0
8.81845,0,0,0,0,0,0,0,0,0,0,0,0
8.82934,0,0,0,0,0,0,0,0,0,0,0,0
8.83975,0,0,0,0,0,0,0,0,0,0,0,0
8.85019,0,0,0,0,0,0,0,0,0,0,0,0
8.86066,0,0,0,0,0,0,0,0,0,0,0,0
8.87088,0,0,0,0,0,0,0,0,0,0,0,0
8.88135,0,0,0,0,0,0,0,0,0,0,0,0
8.89178,0,0,0,0,0,0,0,0,0,0,0,0
