AHNS AP STATE MESSAGES LOG FOR logs/AP_State_Friday-01-10-2010-163330.log
TIME, REF_PHI, REF_THETA, REF_PSI, REF_X, REF_Y, REF_Z, PHI_ACTIVE, THETA_ACTIVE, PSI_ACTIVE, X_ACTIVE, Y_ACTIVE, Z_ACTIVE
0.758361,0,0,0,0,0,0,0,0,0,0,0,0
0.769592,0,0,0,0,0,0,0,0,0,0,0,0
0.780426,0,0,0,0,0,0,0,0,0,0,0,0
0.790954,0,0,0,0,0,0,0,0,0,0,0,0
0.801879,0,0,0,0,0,0,0,0,0,0,0,0
0.812744,0,0,0,0,0,0,0,0,0,0,0,0
0.823608,0,0,0,0,0,0,0,0,0,0,0,0
0.834594,0,0,0,0,0,0,0,0,0,0,0,0
0.845459,0,0,0,0,0,0,0,0,0,0,0,0
0.856292,0,0,0,0,0,0,0,0,0,0,0,0
0.867157,0,0,0,0,0,0,0,0,0,0,0,0
0.87799,0,0,0,0,0,0,0,0,0,0,0,0
0.88861,0,0,0,0,0,0,0,0,0,0,0,0
0.899963,0,0,0,0,0,0,0,0,0,0,0,0
0.910614,0,0,0,0,0,0,0,0,0,0,0,0
0.921417,0,0,0,0,0,0,0,0,0,0,0,0
0.932495,0,0,0,0,0,0,0,0,0,0,0,0
0.943603,0,0,0,0,0,0,0,0,0,0,0,0
0.95465,0,0,0,0,0,0,0,0,0,0,0,0
0.965484,0,0,0,0,0,0,0,0,0,0,0,0
0.976409,0,0,0,0,0,0,0,0,0,0,0,0
0.987213,0,0,0,0,0,0,0,0,0,0,0,0
0.998321,0,0,0,0,0,0,0,0,0,0,0,0
1.0094,0,0,0,0,0,0,0,0,0,0,0,0
1.02026,0,0,0,0,0,0,0,0,0,0,0,0
1.03128,0,0,0,0,0,0,0,0,0,0,0,0
1.04217,0,0,0,0,0,0,0,0,0,0,0,0
1.0531,0,0,0,0,0,0,0,0,0,0,0,0
1.06412,0,0,0,0,0,0,0,0,0,0,0,0
1.07532,0,0,0,0,0,0,0,0,0,0,0,0
1.08624,0,0,0,0,0,0,0,0,0,0,0,0
1.0972,0,0,0,0,0,0,0,0,0,0,0,0
1.10809,0,0,0,0,0,0,0,0,0,0,0,0
1.11914,0,0,0,0,0,0,0,0,0,0,0,0
1.13,0,0,0,0,0,0,0,0,0,0,0,0
1.14093,0,0,0,0,0,0,0,0,0,0,0,0
1.15176,0,0,0,0,0,0,0,0,0,0,0,0
1.16244,0,0,0,0,0,0,0,0,0,0,0,0
1.17322,0,0,0,0,0,0,0,0,0,0,0,0
1.18405,0,0,0,0,0,0,0,0,0,0,0,0
1.19458,0,0,0,0,0,0,0,0,0,0,0,0
1.20523,0,0,0,0,0,0,0,0,0,0,0,0
1.216,0,0,0,0,0,0,0,0,0,0,0,0
1.22665,0,0,0,0,0,0,0,0,0,0,0,0
1.23761,0,0,0,0,0,0,0,0,0,0,0,0
1.24878,0,0,0,0,0,0,0,0,0,0,0,0
1.25958,0,0,0,0,0,0,0,0,0,0,0,0
1.27039,0,0,0,0,0,0,0,0,0,0,0,0
1.2818,0,0,0,0,0,0,0,0,0,0,0,0
1.29257,0,0,0,0,0,0,0,0,0,0,0,0
1.30347,0,0,0,0,0,0,0,0,0,0,0,0
1.31445,0,0,0,0,0,0,0,0,0,0,0,0
1.32526,0,0,0,0,0,0,0,0,0,0,0,0
1.336,0,0,0,0,0,0,0,0,0,0,0,0
1.3468,0,0,0,0,0,0,0,0,0,0,0,0
1.35767,0,0,0,0,0,0,0,0,0,0,0,0
1.3685,0,0,0,0,0,0,0,0,0,0,0,0
1.37897,0,0,0,0,0,0,0,0,0,0,0,0
1.38983,0,0,0,0,0,0,0,0,0,0,0,0
1.40088,0,0,0,0,0,0,0,0,0,0,0,0
1.41174,0,0,0,0,0,0,0,0,0,0,0,0
1.42267,0,0,0,0,0,0,0,0,0,0,0,0
1.43356,0,0,0,0,0,0,0,0,0,0,0,0
1.44449,0,0,0,0,0,0,0,0,0,0,0,0
1.45557,0,0,0,0,0,0,0,0,0,0,0,0
1.4667,0,0,0,0,0,0,0,0,0,0,0,0
1.47757,0,0,0,0,0,0,0,0,0,0,0,0
1.48831,0,0,0,0,0,0,0,0,0,0,0,0
1.49936,0,0,0,0,0,0,0,0,0,0,0,0
1.51007,0,0,0,0,0,0,0,0,0,0,0,0
1.52115,0,0,0,0,0,0,0,0,0,0,0,0
1.53229,0,0,0,0,0,0,0,0,0,0,0,0
1.54309,0,0,0,0,0,0,0,0,0,0,0,0
1.55395,0,0,0,0,0,0,0,0,0,0,0,0
1.56525,0,0,0,0,0,0,0,0,0,0,0,0
1.57608,0,0,0,0,0,0,0,0,0,0,0,0
1.58722,0,0,0,0,0,0,0,0,0,0,0,0
1.59808,0,0,0,0,0,0,0,0,0,0,0,0
1.60876,0,0,0,0,0,0,0,0,0,0,0,0
1.61957,0,0,0,0,0,0,0,0,0,0,0,0
1.63046,0,0,0,0,0,0,0,0,0,0,0,0
1.64133,0,0,0,0,0,0,0,0,0,0,0,0
1.65243,0,0,0,0,0,0,0,0,0,0,0,0
1.66318,0,0,0,0,0,0,0,0,0,0,0,0
1.67407,0,0,0,0,0,0,0,0,0,0,0,0
1.68518,0,0,0,0,0,0,0,0,0,0,0,0
1.69626,0,0,0,0,0,0,0,0,0,0,0,0
1.70709,0,0,0,0,0,0,0,0,0,0,0,0
1.71777,0,0,0,0,0,0,0,0,0,0,0,0
1.72882,0,0,0,0,0,0,0,0,0,0,0,0
1.73965,0,0,0,0,0,0,0,0,0,0,0,0
1.75079,0,0,0,0,0,0,0,0,0,0,0,0
1.76157,0,0,0,0,0,0,0,0,0,0,0,0
1.77231,0,0,0,0,0,0,0,0,0,0,0,0
1.78329,0,0,0,0,0,0,0,0,0,0,0,0
1.79455,0,0,0,0,0,0,0,0,0,0,0,0
1.80551,0,0,0,0,0,0,0,0,0,0,0,0
1.81641,0,0,0,0,0,0,0,0,0,0,0,0
1.82739,0,0,0,0,0,0,0,0,0,0,0,0
1.83819,0,0,0,0,0,0,0,0,0,0,0,0
1.84912,0,0,0,0,0,0,0,0,0,0,0,0
1.86005,0,0,0,0,0,0,0,0,0,0,0,0
1.87088,0,0,0,0,0,0,0,0,0,0,0,0
1.88159,0,0,0,0,0,0,0,0,0,0,0,0
1.89261,0,0,0,0,0,0,0,0,0,0,0,0
1.90454,0,0,0,0,0,0,0,0,0,0,0,0
1.91592,0,0,0,0,0,0,0,0,0,0,0,0
1.92673,0,0,0,0,0,0,0,0,0,0,0,0
1.93741,0,0,0,0,0,0,0,0,0,0,0,0
1.94821,0,0,0,0,0,0,0,0,0,0,0,0
1.95904,0,0,0,0,0,0,0,0,0,0,0,0
1.97012,0,0,0,0,0,0,0,0,0,0,0,0
1.98093,0,0,0,0,0,0,0,0,0,0,0,0
1.99197,0,0,0,0,0,0,0,0,0,0,0,0
2.00281,0,0,0,0,0,0,0,0,0,0,0,0
2.01364,0,0,0,0,0,0,0,0,0,0,0,0
2.02435,0,0,0,0,0,0,0,0,0,0,0,0
2.03497,0,0,0,0,0,0,0,0,0,0,0,0
2.04642,0,0,0,0,0,0,0,0,0,0,0,0
2.05743,0,0,0,0,0,0,0,0,0,0,0,0
2.06805,0,0,0,0,0,0,0,0,0,0,0,0
2.07901,0,0,0,0,0,0,0,0,0,0,0,0
2.0899,0,0,0,0,0,0,0,0,0,0,0,0
2.10059,0,0,0,0,0,0,0,0,0,0,0,0
2.11124,0,0,0,0,0,0,0,0,0,0,0,0
2.12201,0,0,0,0,0,0,0,0,0,0,0,0
2.13287,0,0,0,0,0,0,0,0,0,0,0,0
2.14368,0,0,0,0,0,0,0,0,0,0,0,0
2.15488,0,0,0,0,0,0,0,0,0,0,0,0
2.16556,0,0,0,0,0,0,0,0,0,0,0,0
2.17642,0,0,0,0,0,0,0,0,0,0,0,0
2.18719,0,0,0,0,0,0,0,0,0,0,0,0
2.19815,0,0,0,0,0,0,0,0,0,0,0,0
2.20898,0,0,0,0,0,0,0,0,0,0,0,0
2.22067,0,0,0,0,0,0,0,0,0,0,0,0
2.23129,0,0,0,0,0,0,0,0,0,0,0,0
2.24194,0,0,0,0,0,0,0,0,0,0,0,0
2.25262,0,0,0,0,0,0,0,0,0,0,0,0
2.26324,0,0,0,0,0,0,0,0,0,0,0,0
2.27383,0,0,0,0,0,0,0,0,0,0,0,0
2.28436,0,0,0,0,0,0,0,0,0,0,0,0
2.29495,0,0,0,0,0,0,0,0,0,0,0,0
2.306,0,0,0,0,0,0,0,0,0,0,0,0
2.31665,0,0,0,0,0,0,0,0,0,0,0,0
2.32727,0,0,0,0,0,0,0,0,0,0,0,0
2.33792,0,0,0,0,0,0,0,0,0,0,0,0
2.34997,0,0,0,0,0,0,0,0,0,0,0,0
2.36063,0,0,0,0,0,0,0,0,0,0,0,0
2.37118,0,0,0,0,0,0,0,0,0,0,0,0
2.3818,0,0,0,0,0,0,0,0,0,0,0,0
2.39242,0,0,0,0,0,0,0,0,0,0,0,0
2.40304,0,0,0,0,0,0,0,0,0,0,0,0
2.4137,0,0,0,0,0,0,0,0,0,0,0,0
2.42435,0,0,0,0,0,0,0,0,0,0,0,0
2.43509,0,0,0,0,0,0,0,0,0,0,0,0
2.44559,0,0,0,0,0,0,0,0,0,0,0,0
2.45612,0,0,0,0,0,0,0,0,0,0,0,0
2.46673,0,0,0,0,0,0,0,0,0,0,0,0
2.47739,0,0,0,0,0,0,0,0,0,0,0,0
2.48798,0,0,0,0,0,0,0,0,0,0,0,0
2.49979,0,0,0,0,0,0,0,0,0,0,0,0
2.51047,0,0,0,0,0,0,0,0,0,0,0,0
2.52109,0,0,0,0,0,0,0,0,0,0,0,0
2.53168,0,0,0,0,0,0,0,0,0,0,0,0
2.54236,0,0,0,0,0,0,0,0,0,0,0,0
2.55298,0,0,0,0,0,0,0,0,0,0,0,0
2.56366,0,0,0,0,0,0,0,0,0,0,0,0
2.57471,0,0,0,0,0,0,0,0,0,0,0,0
2.58533,0,0,0,0,0,0,0,0,0,0,0,0
2.59579,0,0,0,0,0,0,0,0,0,0,0,0
2.60635,0,0,0,0,0,0,0,0,0,0,0,0
2.617,0,0,0,0,0,0,0,0,0,0,0,0
2.62787,0,0,0,0,0,0,0,0,0,0,0,0
2.63849,0,0,0,0,0,0,0,0,0,0,0,0
2.64911,0,0,0,0,0,0,0,0,0,0,0,0
2.65976,0,0,0,0,0,0,0,0,0,0,0,0
2.67041,0,0,0,0,0,0,0,0,0,0,0,0
2.68106,0,0,0,0,0,0,0,0,0,0,0,0
2.69165,0,0,0,0,0,0,0,0,0,0,0,0
2.70267,0,0,0,0,0,0,0,0,0,0,0,0
2.71332,0,0,0,0,0,0,0,0,0,0,0,0
2.72449,0,0,0,0,0,0,0,0,0,0,0,0
2.73639,0,0,0,0,0,0,0,0,0,0,0,0
2.7471,0,0,0,0,0,0,0,0,0,0,0,0
2.75778,0,0,0,0,0,0,0,0,0,0,0,0
2.7684,0,0,0,0,0,0,0,0,0,0,0,0
2.77899,0,0,0,0,0,0,0,0,0,0,0,0
2.78967,0,0,0,0,0,0,0,0,0,0,0,0
2.80035,0,0,0,0,0,0,0,0,0,0,0,0
2.811,0,0,0,0,0,0,0,0,0,0,0,0
2.82162,0,0,0,0,0,0,0,0,0,0,0,0
2.8323,0,0,0,0,0,0,0,0,0,0,0,0
2.84283,0,0,0,0,0,0,0,0,0,0,0,0
2.85385,0,0,0,0,0,0,0,0,0,0,0,0
2.8645,0,0,0,0,0,0,0,0,0,0,0,0
2.87515,0,0,0,0,0,0,0,0,0,0,0,0
2.88562,0,0,0,0,0,0,0,0,0,0,0,0
2.89624,0,0,0,0,0,0,0,0,0,0,0,0
2.90671,0,0,0,0,0,0,0,0,0,0,0,0
2.91733,0,0,0,0,0,0,0,0,0,0,0,0
2.92792,0,0,0,0,0,0,0,0,0,0,0,0
2.9386,0,0,0,0,0,0,0,0,0,0,0,0
2.94931,0,0,0,0,0,0,0,0,0,0,0,0
2.9599,0,0,0,0,0,0,0,0,0,0,0,0
2.97052,0,0,0,0,0,0,0,0,0,0,0,0
2.98123,0,0,0,0,0,0,0,0,0,0,0,0
2.99191,0,0,0,0,0,0,0,0,0,0,0,0
3.00253,0,0,0,0,0,0,0,0,0,0,0,0
3.01309,0,0,0,0,0,0,0,0,0,0,0,0
3.02374,0,0,0,0,0,0,0,0,0,0,0,0
3.03461,0,0,0,0,0,0,0,0,0,0,0,0
3.04596,0,0,0,0,0,0,0,0,0,0,0,0
3.05661,0,0,0,0,0,0,0,0,0,0,0,0
3.06726,0,0,0,0,0,0,0,0,0,0,0,0
3.07812,0,0,0,0,0,0,0,0,0,0,0,0
3.08868,0,0,0,0,0,0,0,0,0,0,0,0
3.09924,0,0,0,0,0,0,0,0,0,0,0,0
3.10989,0,0,0,0,0,0,0,0,0,0,0,0
3.12051,0,0,0,0,0,0,0,0,0,0,0,0
3.13135,0,0,0,0,0,0,0,0,0,0,0,0
3.14197,0,0,0,0,0,0,0,0,0,0,0,0
3.15262,0,0,0,0,0,0,0,0,0,0,0,0
3.1633,0,0,0,0,0,0,0,0,0,0,0,0
3.17392,0,0,0,0,0,0,0,0,0,0,0,0
3.18539,0,0,0,0,0,0,0,0,0,0,0,0
3.19604,0,0,0,0,0,0,0,0,0,0,0,0
3.2066,0,0,0,0,0,0,0,0,0,0,0,0
3.21716,0,0,0,0,0,0,0,0,0,0,0,0
3.22983,0,0,0,0,0,0,0,0,0,0,0,0
3.24048,0,0,0,0,0,0,0,0,0,0,0,0
3.25113,0,0,0,0,0,0,0,0,0,0,0,0
3.26184,0,0,0,0,0,0,0,0,0,0,0,0
3.27243,0,0,0,0,0,0,0,0,0,0,0,0
3.28308,0,0,0,0,0,0,0,0,0,0,0,0
3.29373,0,0,0,0,0,0,0,0,0,0,0,0
3.30438,0,0,0,0,0,0,0,0,0,0,0,0
3.315,0,0,0,0,0,0,0,0,0,0,0,0
3.32559,0,0,0,0,0,0,0,0,0,0,0,0
3.33624,0,0,0,0,0,0,0,0,0,0,0,0
3.34686,0,0,0,0,0,0,0,0,0,0,0,0
3.35773,0,0,0,0,0,0,0,0,0,0,0,0
3.36838,0,0,0,0,0,0,0,0,0,0,0,0
3.379,0,0,0,0,0,0,0,0,0,0,0,0
3.38965,0,0,0,0,0,0,0,0,0,0,0,0
3.40027,0,0,0,0,0,0,0,0,0,0,0,0
3.41089,0,0,0,0,0,0,0,0,0,0,0,0
3.42151,0,0,0,0,0,0,0,0,0,0,0,0
3.43216,0,0,0,0,0,0,0,0,0,0,0,0
3.44275,0,0,0,0,0,0,0,0,0,0,0,0
3.45349,0,0,0,0,0,0,0,0,0,0,0,0
3.46417,0,0,0,0,0,0,0,0,0,0,0,0
3.47482,0,0,0,0,0,0,0,0,0,0,0,0
3.48544,0,0,0,0,0,0,0,0,0,0,0,0
3.49695,0,0,0,0,0,0,0,0,0,0,0,0
3.50799,0,0,0,0,0,0,0,0,0,0,0,0
3.51862,0,0,0,0,0,0,0,0,0,0,0,0
3.52923,0,0,0,0,0,0,0,0,0,0,0,0
3.53992,0,0,0,0,0,0,0,0,0,0,0,0
3.55051,0,0,0,0,0,0,0,0,0,0,0,0
3.56195,0,0,0,0,0,0,0,0,0,0,0,0
3.57306,0,0,0,0,0,0,0,0,0,0,0,0
3.58371,0,0,0,0,0,0,0,0,0,0,0,0
3.59473,0,0,0,0,0,0,0,0,0,0,0,0
3.60556,0,0,0,0,0,0,0,0,0,0,0,0
3.61618,0,0,0,0,0,0,0,0,0,0,0,0
3.62662,0,0,0,0,0,0,0,0,0,0,0,0
3.63721,0,0,0,0,0,0,0,0,0,0,0,0
3.64783,0,0,0,0,0,0,0,0,0,0,0,0
3.65845,0,0,0,0,0,0,0,0,0,0,0,0
3.66907,0,0,0,0,0,0,0,0,0,0,0,0
3.68027,0,0,0,0,0,0,0,0,0,0,0,0
3.69092,0,0,0,0,0,0,0,0,0,0,0,0
3.70157,0,0,0,0,0,0,0,0,0,0,0,0
3.71222,0,0,0,0,0,0,0,0,0,0,0,0
3.72272,0,0,0,0,0,0,0,0,0,0,0,0
3.73331,0,0,0,0,0,0,0,0,0,0,0,0
3.74383,0,0,0,0,0,0,0,0,0,0,0,0
3.75561,0,0,0,0,0,0,0,0,0,0,0,0
3.76623,0,0,0,0,0,0,0,0,0,0,0,0
3.77685,0,0,0,0,0,0,0,0,0,0,0,0
3.78805,0,0,0,0,0,0,0,0,0,0,0,0
3.79874,0,0,0,0,0,0,0,0,0,0,0,0
3.80936,0,0,0,0,0,0,0,0,0,0,0,0
3.81998,0,0,0,0,0,0,0,0,0,0,0,0
3.83057,0,0,0,0,0,0,0,0,0,0,0,0
3.84119,0,0,0,0,0,0,0,0,0,0,0,0
3.85184,0,0,0,0,0,0,0,0,0,0,0,0
3.86246,0,0,0,0,0,0,0,0,0,0,0,0
3.87305,0,0,0,0,0,0,0,0,0,0,0,0
3.88367,0,0,0,0,0,0,0,0,0,0,0,0
3.8956,0,0,0,0,0,0,0,0,0,0,0,0
3.90625,0,0,0,0,0,0,0,0,0,0,0,0
3.91684,0,0,0,0,0,0,0,0,0,0,0,0
3.92746,0,0,0,0,0,0,0,0,0,0,0,0
3.93811,0,0,0,0,0,0,0,0,0,0,0,0
3.94873,0,0,0,0,0,0,0,0,0,0,0,0
3.95935,0,0,0,0,0,0,0,0,0,0,0,0
3.96997,0,0,0,0,0,0,0,0,0,0,0,0
3.98056,0,0,0,0,0,0,0,0,0,0,0,0
3.99115,0,0,0,0,0,0,0,0,0,0,0,0
4.00177,0,0,0,0,0,0,0,0,0,0,0,0
4.01239,0,0,0,0,0,0,0,0,0,0,0,0
4.02304,0,0,0,0,0,0,0,0,0,0,0,0
4.03369,0,0,0,0,0,0,0,0,0,0,0,0
4.04431,0,0,0,0,0,0,0,0,0,0,0,0
4.05499,0,0,0,0,0,0,0,0,0,0,0,0
4.06561,0,0,0,0,0,0,0,0,0,0,0,0
4.07657,0,0,0,0,0,0,0,0,0,0,0,0
4.08704,0,0,0,0,0,0,0,0,0,0,0,0
4.09787,0,0,0,0,0,0,0,0,0,0,0,0
4.10846,0,0,0,0,0,0,0,0,0,0,0,0
4.11911,0,0,0,0,0,0,0,0,0,0,0,0
4.12976,0,0,0,0,0,0,0,0,0,0,0,0
4.14038,0,0,0,0,0,0,0,0,0,0,0,0
4.15097,0,0,0,0,0,0,0,0,0,0,0,0
4.16162,0,0,0,0,0,0,0,0,0,0,0,0
4.17224,0,0,0,0,0,0,0,0,0,0,0,0
4.18292,0,0,0,0,0,0,0,0,0,0,0,0
4.19351,0,0,0,0,0,0,0,0,0,0,0,0
4.20413,0,0,0,0,0,0,0,0,0,0,0,0
4.21478,0,0,0,0,0,0,0,0,0,0,0,0
4.22546,0,0,0,0,0,0,0,0,0,0,0,0
4.23605,0,0,0,0,0,0,0,0,0,0,0,0
4.2471,0,0,0,0,0,0,0,0,0,0,0,0
4.25778,0,0,0,0,0,0,0,0,0,0,0,0
4.26846,0,0,0,0,0,0,0,0,0,0,0,0
4.27911,0,0,0,0,0,0,0,0,0,0,0,0
4.29016,0,0,0,0,0,0,0,0,0,0,0,0
4.30081,0,0,0,0,0,0,0,0,0,0,0,0
4.3114,0,0,0,0,0,0,0,0,0,0,0,0
4.32202,0,0,0,0,0,0,0,0,0,0,0,0
4.33273,0,0,0,0,0,0,0,0,0,0,0,0
4.34341,0,0,0,0,0,0,0,0,0,0,0,0
4.354,0,0,0,0,0,0,0,0,0,0,0,0
4.36462,0,0,0,0,0,0,0,0,0,0,0,0
4.37537,0,0,0,0,0,0,0,0,0,0,0,0
4.38602,0,0,0,0,0,0,0,0,0,0,0,0
4.39661,0,0,0,0,0,0,0,0,0,0,0,0
4.4071,0,0,0,0,0,0,0,0,0,0,0,0
4.41754,0,0,0,0,0,0,0,0,0,0,0,0
4.42819,0,0,0,0,0,0,0,0,0,0,0,0
4.43881,0,0,0,0,0,0,0,0,0,0,0,0
4.4494,0,0,0,0,0,0,0,0,0,0,0,0
4.46008,0,0,0,0,0,0,0,0,0,0,0,0
4.4707,0,0,0,0,0,0,0,0,0,0,0,0
4.48132,0,0,0,0,0,0,0,0,0,0,0,0
4.49203,0,0,0,0,0,0,0,0,0,0,0,0
4.50268,0,0,0,0,0,0,0,0,0,0,0,0
4.5133,0,0,0,0,0,0,0,0,0,0,0,0
4.52396,0,0,0,0,0,0,0,0,0,0,0,0
4.53461,0,0,0,0,0,0,0,0,0,0,0,0
4.54529,0,0,0,0,0,0,0,0,0,0,0,0
4.55594,0,0,0,0,0,0,0,0,0,0,0,0
4.56647,0,0,0,0,0,0,0,0,0,0,0,0
4.57712,0,0,0,0,0,0,0,0,0,0,0,0
4.58877,0,0,0,0,0,0,0,0,0,0,0,0
4.59943,0,0,0,0,0,0,0,0,0,0,0,0
4.61008,0,0,0,0,0,0,0,0,0,0,0,0
4.6207,0,0,0,0,0,0,0,0,0,0,0,0
4.63144,0,0,0,0,0,0,0,0,0,0,0,0
4.64206,0,0,0,0,0,0,0,0,0,0,0,0
4.65308,0,0,0,0,0,0,0,0,0,0,0,0
4.66385,0,0,0,0,0,0,0,0,0,0,0,0
4.6745,0,0,0,0,0,0,0,0,0,0,0,0
4.68512,0,0,0,0,0,0,0,0,0,0,0,0
4.6958,0,0,0,0,0,0,0,0,0,0,0,0
4.70642,0,0,0,0,0,0,0,0,0,0,0,0
4.7171,0,0,0,0,0,0,0,0,0,0,0,0
4.72772,0,0,0,0,0,0,0,0,0,0,0,0
4.73834,0,0,0,0,0,0,0,0,0,0,0,0
4.74902,0,0,0,0,0,0,0,0,0,0,0,0
4.75983,0,0,0,0,0,0,0,0,0,0,0,0
4.77042,0,0,0,0,0,0,0,0,0,0,0,0
4.78119,0,0,0,0,0,0,0,0,0,0,0,0
4.79181,0,0,0,0,0,0,0,0,0,0,0,0
4.8024,0,0,0,0,0,0,0,0,0,0,0,0
4.81308,0,0,0,0,0,0,0,0,0,0,0,0
4.82373,0,0,0,0,0,0,0,0,0,0,0,0
4.83435,0,0,0,0,0,0,0,0,0,0,0,0
4.84509,0,0,0,0,0,0,0,0,0,0,0,0
4.85574,0,0,0,0,0,0,0,0,0,0,0,0
4.86636,0,0,0,0,0,0,0,0,0,0,0,0
4.87698,0,0,0,0,0,0,0,0,0,0,0,0
4.88763,0,0,0,0,0,0,0,0,0,0,0,0
4.89828,0,0,0,0,0,0,0,0,0,0,0,0
4.90891,0,0,0,0,0,0,0,0,0,0,0,0
4.91952,0,0,0,0,0,0,0,0,0,0,0,0
4.93015,0,0,0,0,0,0,0,0,0,0,0,0
4.94079,0,0,0,0,0,0,0,0,0,0,0,0
4.95157,0,0,0,0,0,0,0,0,0,0,0,0
4.96222,0,0,0,0,0,0,0,0,0,0,0,0
4.97269,0,0,0,0,0,0,0,0,0,0,0,0
4.98331,0,0,0,0,0,0,0,0,0,0,0,0
4.9939,0,0,0,0,0,0,0,0,0,0,0,0
5.00458,0,0,0,0,0,0,0,0,0,0,0,0
5.01523,0,0,0,0,0,0,0,0,0,0,0,0
5.02569,0,0,0,0,0,0,0,0,0,0,0,0
5.03635,0,0,0,0,0,0,0,0,0,0,0,0
5.04703,0,0,0,0,0,0,0,0,0,0,0,0
5.05765,0,0,0,0,0,0,0,0,0,0,0,0
5.06824,0,0,0,0,0,0,0,0,0,0,0,0
5.07889,0,0,0,0,0,0,0,0,0,0,0,0
5.08954,0,0,0,0,0,0,0,0,0,0,0,0
5.10114,0,0,0,0,0,0,0,0,0,0,0,0
5.11172,0,0,0,0,0,0,0,0,0,0,0,0
5.12231,0,0,0,0,0,0,0,0,0,0,0,0
5.13299,0,0,0,0,0,0,0,0,0,0,0,0
5.14362,0,0,0,0,0,0,0,0,0,0,0,0
5.15411,0,0,0,0,0,0,0,0,0,0,0,0
5.16467,0,0,0,0,0,0,0,0,0,0,0,0
5.17529,0,0,0,0,0,0,0,0,0,0,0,0
5.18625,0,0,0,0,0,0,0,0,0,0,0,0
5.19693,0,0,0,0,0,0,0,0,0,0,0,0
5.20755,0,0,0,0,0,0,0,0,0,0,0,0
5.21817,0,0,0,0,0,0,0,0,0,0,0,0
5.22879,0,0,0,0,0,0,0,0,0,0,0,0
5.23941,0,0,0,0,0,0,0,0,0,0,0,0
5.25003,0,0,0,0,0,0,0,0,0,0,0,0
5.26065,0,0,0,0,0,0,0,0,0,0,0,0
5.27127,0,0,0,0,0,0,0,0,0,0,0,0
5.28192,0,0,0,0,0,0,0,0,0,0,0,0
5.29257,0,0,0,0,0,0,0,0,0,0,0,0
5.30316,0,0,0,0,0,0,0,0,0,0,0,0
5.31381,0,0,0,0,0,0,0,0,0,0,0,0
5.32449,0,0,0,0,0,0,0,0,0,0,0,0
5.33557,0,0,0,0,0,0,0,0,0,0,0,0
5.34622,0,0,0,0,0,0,0,0,0,0,0,0
5.35681,0,0,0,0,0,0,0,0,0,0,0,0
5.36743,0,0,0,0,0,0,0,0,0,0,0,0
5.37802,0,0,0,0,0,0,0,0,0,0,0,0
5.38864,0,0,0,0,0,0,0,0,0,0,0,0
5.39975,0,0,0,0,0,0,0,0,0,0,0,0
5.41028,0,0,0,0,0,0,0,0,0,0,0,0
5.42093,0,0,0,0,0,0,0,0,0,0,0,0
5.43155,0,0,0,0,0,0,0,0,0,0,0,0
