AHNS FC STATE MESSAGES LOG FOR logs/FC_States_Wednesday-06-10-2010-071053.log
TIME, COMMANDED_ENGINE1, COMMANDED_ENGINE2, COMMANDED_ENGINE3, COMMANDED_ENGINE4, RC_LINK, FC_UPTIME, FC_CPU
418.323,1296,1456,1536,1504,1,0,0
418.335,1296,1440,1536,1504,1,0,0
418.347,1296,1440,1536,1504,1,0,0
418.358,1296,1440,1520,1504,1,0,0
418.37,1280,1440,1520,1504,1,0,0
418.382,1280,1456,1520,1504,1,0,0
418.394,1280,1456,1520,1504,1,0,0
418.405,1296,1440,1536,1504,1,0,0
418.417,1296,1440,1536,1504,1,0,0
418.428,1296,1456,1536,1504,1,0,0
418.441,1296,1456,1536,1504,1,0,0
418.452,1280,1456,1536,1488,1,0,0
418.464,1280,1456,1536,1488,1,0,0
418.476,1296,1456,1536,1504,1,0,0
418.487,1296,1456,1536,1504,1,0,0
418.499,1280,1456,1536,1504,1,0,0
418.511,1280,1440,1536,1488,1,0,0
418.522,1296,1440,1536,1488,1,0,0
418.534,1296,1440,1536,1504,1,0,0
418.546,1296,1440,1536,1504,1,0,0
418.558,1296,1456,1536,1504,1,0,0
418.569,1296,1456,1536,1504,1,0,0
418.581,1280,1440,1536,1504,1,0,0
418.593,1280,1440,1536,1504,1,0,0
418.605,1232,1440,1536,1488,1,0,0
418.617,1232,1440,1536,1488,1,0,0
418.628,1152,1440,1536,1504,1,0,0
418.64,1152,1440,1536,1504,1,0,0
418.651,1072,1440,1536,1488,1,0,0
418.663,1072,1456,1536,1488,1,0,0
418.675,1072,1456,1520,1504,1,0,0
418.686,1072,1440,1520,1504,1,0,0
418.698,1072,1440,1536,1488,1,0,0
418.71,1072,1440,1536,1488,1,0,0
418.721,1072,1440,1520,1504,1,0,0
418.733,1072,1440,1536,1488,1,0,0
418.746,1072,1440,1536,1488,1,0,0
418.758,1072,1456,1520,1488,1,0,0
418.77,1072,1456,1520,1488,1,0,0
418.781,1072,1440,1536,1488,1,0,0
418.793,1072,1440,1536,1488,1,0,0
418.804,1072,1456,1520,1504,1,0,0
418.816,1072,1456,1520,1504,1,0,0
418.828,1072,1440,1536,1488,1,0,0
418.839,1072,1456,1536,1488,1,0,0
418.851,1072,1456,1536,1504,1,0,0
418.862,1072,1456,1536,1504,1,0,0
418.874,1072,1456,1536,1504,1,0,0
418.886,1072,1456,1536,1504,1,0,0
418.897,1072,1456,1536,1504,1,0,0
418.91,1072,1440,1536,1488,1,0,0
418.921,1072,1440,1536,1488,1,0,0
418.933,1072,1456,1536,1504,1,0,0
418.944,1072,1456,1536,1504,1,0,0
418.956,1072,1456,1520,1504,1,0,0
418.968,1072,1440,1520,1504,1,0,0
418.98,1072,1440,1536,1488,1,0,0
418.991,1072,1440,1536,1488,1,0,0
419.003,1072,1440,1536,1488,1,0,0
419.015,1072,1440,1536,1488,1,0,0
419.027,1072,1440,1536,1488,1,0,0
419.038,1072,1440,1536,1488,1,0,0
419.05,1072,1440,1536,1488,1,0,0
419.062,1072,1456,1536,1488,1,0,0
419.074,1072,1456,1536,1504,1,0,0
419.085,1072,1440,1536,1488,1,0,0
419.097,1072,1440,1536,1488,1,0,0
419.109,1072,1440,1536,1504,1,0,0
419.12,1072,1440,1536,1504,1,0,0
419.132,1072,1456,1536,1504,1,0,0
419.143,1072,1456,1536,1504,1,0,0
419.155,1072,1440,1536,1504,1,0,0
419.167,1072,1456,1536,1504,1,0,0
419.179,1088,1456,1536,1504,1,0,0
419.19,1088,1440,1536,1504,1,0,0
419.202,1072,1440,1536,1504,1,0,0
419.214,1072,1456,1536,1504,1,0,0
419.226,1072,1456,1536,1504,1,0,0
419.237,1072,1456,1536,1504,1,0,0
419.249,1072,1456,1536,1504,1,0,0
419.261,1072,1456,1520,1504,1,0,0
419.272,1072,1456,1520,1504,1,0,0
419.284,1072,1440,1536,1488,1,0,0
419.296,1072,1440,1536,1488,1,0,0
419.308,1072,1456,1520,1504,1,0,0
419.319,1072,1456,1520,1504,1,0,0
419.331,1072,1456,1536,1488,1,0,0
419.342,1072,1440,1536,1488,1,0,0
419.354,1072,1440,1536,1488,1,0,0
419.366,1072,1456,1536,1488,1,0,0
419.378,1072,1456,1536,1504,1,0,0
419.389,1072,1456,1536,1504,1,0,0
419.401,1072,1456,1520,1504,1,0,0
419.413,1072,1440,1520,1504,1,0,0
419.425,1072,1440,1536,1488,1,0,0
419.436,1072,1440,1536,1488,1,0,0
419.448,1072,1440,1536,1488,1,0,0
419.46,1072,1440,1536,1504,1,0,0
419.471,1072,1440,1536,1504,1,0,0
419.483,1072,1456,1536,1504,1,0,0
419.495,1072,1456,1536,1504,1,0,0
419.507,1072,1440,1536,1488,1,0,0
419.519,1072,1440,1536,1488,1,0,0
419.53,1072,1456,1536,1504,1,0,0
419.542,1072,1456,1536,1504,1,0,0
419.554,1072,1440,1536,1504,1,0,0
419.566,1072,1440,1536,1504,1,0,0
419.578,1072,1440,1536,1504,1,0,0
419.589,1072,1440,1536,1488,1,0,0
419.601,1088,1440,1536,1488,1,0,0
419.612,1088,1440,1536,1488,1,0,0
419.624,1088,1440,1536,1488,1,0,0
419.635,1088,1440,1536,1488,1,0,0
419.647,1088,1440,1536,1488,1,0,0
419.671,1072,1456,1536,1504,1,0,0
419.683,1072,1440,1536,1504,1,0,0
